
System configuration: type=Shared mode=Uncapped smt=4 lcpu=32 mem=16384MB psize=12 ent=4.00 

%user  %sys  %wait  %idle physc %entc  lbusy   app  vcsw phint  %nsp  %utcyc  Time  
 44.6  23.8    0.0   31.6  4.51 112.8   22.3  5.71  4078     0   101   1.21 04:35:06    
 35.3  20.9    0.0   43.8  3.70  92.5   16.1  6.43  3571     0   101   1.21 04:35:16    
 34.9  22.4    0.0   42.7  3.83  95.7   12.9  7.02  2919     0   101   1.21 04:35:26    
 36.4  18.1    0.0   45.4  3.64  91.0   13.8  6.87  2957     0   101   1.21 04:35:36    
 38.1  18.2    0.0   43.6  3.74  93.5   14.5  7.05  2282     0   101   1.21 04:35:46    
 39.6  15.5    0.0   44.8  3.69  92.2   13.6  6.89  2586     0   101   1.21 04:35:56    
 47.9  22.4    0.0   29.7  4.99 124.9   28.0  5.43  4205     0   101   1.21 04:36:06    
 38.3  22.2    0.0   39.5  4.20 105.0   17.6  6.28  4713     0   101   1.21 04:36:16    
 42.2  18.4    0.0   39.4  4.12 103.1   13.9  6.30  3062     0   101   1.21 04:36:26    
 39.5  20.5    0.0   40.0  4.99 124.7   19.3  5.87  7720     0   101   1.21 04:36:36    
%user  %sys  %wait  %idle physc %entc  lbusy   app  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------   --- ----- ----- -----  ------ --------
 37.3  13.3    0.0   49.5  3.38  84.4   13.2  7.09  1902     0   101   1.21 04:36:46    
 31.5  22.8    0.0   45.7  3.66  91.4   12.8  7.28  3753     0   101   1.21 04:36:56    
 41.2  23.2    0.0   35.6  3.99  99.6   18.0  6.45  5796     0   101   1.21 04:37:06    
 26.7  17.1    0.0   56.1  2.95  73.8   13.6  7.83  2117     0   101   1.21 04:37:16    
 36.7  22.3    0.0   41.0  4.28 107.0   12.2  5.76  6943     0   101   1.21 04:37:26    
 36.3  16.6    0.0   47.1  3.57  89.2   14.6  6.82  3104     0   101   1.21 04:37:36    
 33.4  16.3    0.0   50.3  3.35  83.7   12.4  6.66  1761     0   101   1.21 04:37:46    
 39.5  19.2    0.0   41.2  4.09 102.2   13.1  6.16  7425     0   101   1.21 04:37:56    
 41.1  22.6    0.0   36.3  3.88  97.0   19.0  6.06  3273     0   101   1.21 04:38:06    
 32.1  27.1    0.0   40.7  4.27 106.8   16.3  6.02  7437     0   101   1.21 04:38:16    
 33.5  17.6    0.0   48.9  3.41  85.2   13.3  7.18  2401     0   101   1.21 04:38:26    
 33.9  24.9    0.0   41.2  4.23 105.8   13.2  6.39  6877     0   101   1.21 04:38:36    
 21.9  10.4    0.0   67.7  2.15  53.8    9.2  8.55  1536     0   101   1.21 04:38:46    
 36.6  22.5    0.0   40.9  4.36 109.0   15.2  6.16  6914     0   101   1.21 04:38:56    
 44.0  24.0    0.0   32.0  4.45 111.2   22.5  6.12  4807     0   101   1.21 04:39:06    
 28.5  20.8    0.0   50.7  3.33  83.3   13.1  7.05  3445     0   101   1.21 04:39:16    
 29.2  18.9    0.0   51.8  3.17  79.2   12.3  7.74  1848     0   101   1.21 04:39:26    
 26.2  13.7    0.0   60.0  2.71  67.7   10.9  7.86  1871     0   101   1.21 04:39:36    
 27.4  19.4    0.0   53.1  3.14  78.4   10.9  7.84  1757     0   101   1.21 04:39:46    
 28.8  16.2    0.0   55.1  3.00  74.9   11.9  7.46  1902     0   101   1.21 04:39:56    
 44.3  25.2    0.0   30.5  5.42 135.5   28.4  4.17  5788     0   101   1.21 04:40:06    
%user  %sys  %wait  %idle physc %entc  lbusy   app  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------   --- ----- ----- -----  ------ --------
 36.0  20.7    0.0   43.3  3.79  94.6   14.8  6.55  3750     0   101   1.21 04:40:16    
 32.0  18.9    0.0   49.1  3.41  85.3   13.7  6.76  2162     0   101   1.21 04:40:26    
 35.1  24.4    0.0   40.4  4.27 106.8   13.9  5.56  3655     0   101   1.21 04:40:36    
 28.0  15.3    0.0   56.7  2.88  72.0   12.3  6.29  1819     0   101   1.21 04:40:46    
 29.0  20.8    0.0   50.2  3.35  83.7   12.2  5.97  2869     0   101   1.21 04:40:56    
 41.5  19.6    0.0   38.9  3.63  90.7   18.0  6.02  2595     0   101   1.21 04:41:06    
 41.3  19.2    0.0   39.4  4.10 102.4   15.9  6.20  3295     0   101   1.21 04:41:16    
 41.8  17.5    0.0   40.7  4.05 101.1   13.5  5.72  2433     0   101   1.21 04:41:26    
 26.1  13.9    0.0   60.1  2.70  67.6   11.1  8.34  2038     0   101   1.21 04:41:36    
 40.7  18.5    0.0   40.8  3.97  99.4   13.1  6.20  2191     0   101   1.21 04:41:46    
 39.8  12.7    0.0   47.5  3.53  88.2   13.1  7.43  1946     0   101   1.21 04:41:56    
 46.0  22.3    0.0   31.7  5.13 128.3   26.5  5.10  4955     0   101   1.21 04:42:06    
 30.7  14.2    0.0   55.1  2.98  74.5   13.4  7.89  2494     0   101   1.21 04:42:16    
 33.4  19.0    0.0   47.7  3.48  86.9   13.1  6.57  2065     0   101   1.21 04:42:26    
 31.7  20.1    0.0   48.2  3.49  87.2   11.5  6.90  2131     0   101   1.21 04:42:36    
 23.3  14.1    0.0   62.6  2.52  63.0   11.0  7.52  5024     0   101   1.21 04:42:46    
 28.0  19.4    0.0   52.6  3.21  80.2   12.0  7.02  3248     0   101   1.21 04:42:56    
 39.8  21.1    0.0   39.1  3.61  90.3   18.0  6.34  2775     0   101   1.21 04:43:06    
 31.2  27.7    0.0   41.1  5.36 134.0   19.3  4.75 12704     0   101   1.21 04:43:16    
 30.2  18.4    0.0   51.4  3.24  80.9   11.9  7.53  2230     0   101   1.21 04:43:26    
 24.4  14.5    0.0   61.1  2.63  65.7   11.7  7.95  2757     0   101   1.21 04:43:36    
%user  %sys  %wait  %idle physc %entc  lbusy   app  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------   --- ----- ----- -----  ------ --------
 27.0  21.1    0.0   51.9  3.27  81.7   11.7  7.50  5026     0   101   1.21 04:43:46    
 22.2  10.4    0.0   67.4  2.22  55.4    8.9  8.36  1351     0   101   1.21 04:43:56    
 41.9  25.9    0.0   32.2  4.35 108.7   20.5  6.33  5823     0   101   1.21 04:44:06    
 25.0  15.8    0.0   59.2  2.77  69.3   12.2  7.73  5198     0   101   1.21 04:44:16    
 31.1  19.9    0.0   49.0  3.42  85.4   11.0  7.49  2091     0   101   1.21 04:44:26    
 29.9  14.2    0.0   56.0  2.90  72.6   12.9  7.57  1847     0   101   1.21 04:44:36    
 38.2  21.1    0.0   40.7  4.00  99.9   13.0  6.70  4840     0   101   1.21 04:44:46    
 40.4  17.8    0.0   41.8  3.96  98.9   14.4  6.58  4920     0   101   1.21 04:44:56    
 52.3  23.7    0.0   24.0  5.55 138.8   37.6  3.61  8306     0   101   1.21 04:45:06    
 40.3  22.4    0.0   37.3  6.08 152.1   26.2  3.12 12398     0   101   1.21 04:45:16    
 45.9  25.6    0.0   28.5  4.77 119.3   28.4  5.26  5007     0   101   1.21 04:45:26    
 35.5  25.5    0.0   38.9  4.73 118.3   21.0  6.06  6223     0   101   1.21 04:45:36    
 23.0  11.9    0.0   65.1  2.34  58.4    9.5  8.09  1333     0   101   1.21 04:45:46    
 25.5  16.9    0.0   57.5  2.87  71.7   10.0  8.10  1586     0   101   1.21 04:45:56    
 35.2  19.7    0.0   45.0  3.24  80.9   18.4  7.15  2435     0   101   1.21 04:46:06    
 40.1  19.2    0.0   40.6  3.93  98.2   15.0  6.77  2841     0   101   1.21 04:46:16    
 39.7  18.0    0.0   42.3  3.83  95.8   13.9  6.77  2316     0   101   1.21 04:46:26    
 42.9  13.5    0.0   43.6  3.77  94.2   14.1  6.96  2246     0   101   1.21 04:46:36    
 33.1  15.3    0.0   51.7  3.26  81.6   12.3  7.41  1776     0   101   1.21 04:46:46    
 26.9  15.2    0.0   57.9  2.85  71.4   10.0  7.78  1625     0   101   1.21 04:46:56    
 36.3  19.1    0.0   44.6  3.40  84.9   16.9  7.31  2325     0   101   1.21 04:47:06    
%user  %sys  %wait  %idle physc %entc  lbusy   app  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------   --- ----- ----- -----  ------ --------
 28.2  19.2    0.0   52.6  3.13  78.2   12.3  7.35  2190     0   101   1.21 04:47:16    
 28.2  13.1    0.0   58.7  2.75  68.7   11.3  7.72  1656     0   101   1.21 04:47:26    
 26.8  19.4    0.0   53.8  3.14  78.6   11.4  6.83  2388     0   101   1.21 04:47:36    
 18.6  11.4    0.0   70.0  1.99  49.8    8.7  8.43  1027     0   101   1.21 04:47:46    
 30.6  14.5    0.0   54.9  3.06  76.4   11.3  6.92  1783     0   101   1.21 04:47:56    
 46.9  22.2    0.0   30.9  4.55 113.7   23.4  5.79  4432     0   101   1.21 04:48:06    
 38.4  22.0    0.0   39.6  5.34 133.5   20.3  4.77  7733     0   101   1.21 04:48:16    
 40.4  19.1    0.0   40.5  4.12 103.0   14.8  6.73  4088     0   101   1.21 04:48:26    
 34.8  17.4    0.0   47.8  3.46  86.5   14.0  6.70  2133     0   101   1.21 04:48:36    
 24.3  16.8    0.0   59.0  2.77  69.2   11.6  7.89  1804     0   101   1.21 04:48:46    
 28.4  16.8    0.0   54.9  2.99  74.7   10.9  7.63  1691     0   101   1.21 04:48:56    
 39.5  23.6    0.0   36.8  4.20 105.0   18.6  6.30  7710     0   101   1.21 04:49:06    
 30.3  25.9    0.0   43.7  3.74  93.6   14.0  6.68  4599     0   101   1.21 04:49:16    
 27.0  14.2    0.0   58.9  2.68  67.0   11.5  7.91  2212     0   101   1.21 04:49:26    
 34.2  24.6    0.0   41.2  4.07 101.8   15.8  6.87  7001     0   101   1.21 04:49:36    
 20.9  13.0    0.0   66.1  2.23  55.8    9.0  8.27  1435     0   101   1.21 04:49:46    
 31.8  20.6    0.0   47.7  3.54  88.6   12.2  7.41  5653     0   101   1.21 04:49:56    
 47.7  25.6    0.0   26.7  4.90 122.4   31.2  4.55  5924     0   101   1.21 04:50:06    
 37.9  22.1    0.0   40.0  4.22 105.4   17.0  6.50  4482     0   101   1.21 04:50:16    
 34.6  24.8    0.0   40.6  4.45 111.2   14.9  5.93  7219     0   101   1.21 04:50:26    
 38.6  19.6    0.0   41.8  3.93  98.2   15.3  6.85  3249     0   101   1.21 04:50:36    
%user  %sys  %wait  %idle physc %entc  lbusy   app  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------   --- ----- ----- -----  ------ --------
 31.7  18.8    0.0   49.5  3.36  83.9   12.5  7.27  2183     0   101   1.21 04:50:46    
 39.6  19.9    0.0   40.5  4.22 105.6   14.5  6.28  4312     0   101   1.21 04:50:56    
 44.5  21.8    0.0   33.7  5.28 132.1   27.2  5.36  9499     0   101   1.21 04:51:06    
 35.1  24.2    0.0   40.7  4.33 108.3   17.1  5.84  4123     0   101   1.21 04:51:16    
 36.8  22.4    0.0   40.8  3.97  99.4   13.0  6.87  6725     0   101   1.21 04:51:26    
 35.2  23.4    0.0   41.3  3.95  98.7   14.7  6.57  3116     0   101   1.21 04:51:36    
 23.6  11.7    0.0   64.7  2.29  57.2   10.7  8.50  2016     0   101   1.21 04:51:46    
 29.7  20.8    0.0   49.5  3.44  85.9   11.9  7.02  2294     0   101   1.21 04:51:56    
 36.0  18.5    0.0   45.5  3.27  81.6   16.8  7.51  2506     0   101   1.21 04:52:06    
 30.2  20.5    0.0   49.3  3.37  84.1   13.5  6.91  3100     0   101   1.21 04:52:16    
 30.3  18.6    0.0   51.1  3.27  81.7   11.1  7.32  2082     0   101   1.21 04:52:26    
 34.2  24.8    0.0   41.0  4.24 106.0   15.9  5.71  4279     0   101   1.21 04:52:36    
 24.9  19.6    0.0   55.6  3.03  75.8   10.6  7.27  2673     0   101   1.21 04:52:46    
 26.8  12.6    0.0   60.6  2.64  66.1   11.1  7.72  1464     0   101   1.21 04:52:56    
 40.4  24.3    0.0   35.3  4.00 100.0   17.2  5.97  3147     0   101   1.21 04:53:06    
 29.9  23.4    0.0   46.7  3.48  86.9   15.8  6.73  5701     0   101   1.21 04:53:16    
 29.8  20.5    0.0   49.7  3.41  85.1   12.4  7.01  3853     0   101   1.21 04:53:26    
 30.4  18.3    0.0   51.2  3.27  81.8   12.0  7.74  1941     0   101   1.21 04:53:36    
 22.0  12.5    0.0   65.5  2.31  57.8   10.0  8.04  1771     0   101   1.21 04:53:46    
 27.8  18.3    0.0   53.8  3.13  78.1   10.8  7.82  1784     0   101   1.21 04:53:56    
 45.7  23.6    0.0   30.7  3.94  98.6   22.8  6.45  4596     0   101   1.21 04:54:06    
%user  %sys  %wait  %idle physc %entc  lbusy   app  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------   --- ----- ----- -----  ------ --------
 32.1  23.8    0.0   44.1  3.77  94.2   14.2  7.12  3775     0   101   1.21 04:54:16    
 28.9  17.9    0.0   53.2  3.06  76.5   12.0  6.87  2288     0   101   1.21 04:54:26    
 36.5  16.8    0.0   46.7  3.61  90.3   14.1  7.39  2840     0   101   1.21 04:54:36    
 37.5  17.5    0.0   44.9  3.64  91.1   12.8  6.86  2077     0   101   1.21 04:54:46    
 39.5  15.2    0.0   45.3  3.69  92.2   13.7  6.96  2380     0   101   1.21 04:54:56    
 45.2  21.8    0.0   32.9  5.68 141.9   27.7  4.34  5429     0   101   1.21 04:55:06    
 41.8  17.8    0.0   40.4  4.14 103.5   15.0  6.18  6780     0   101   1.21 04:55:16    
 36.7  22.8    0.0   40.5  4.37 109.3   15.9  6.43  4828     0   101   1.21 04:55:26    
 42.2  17.7    0.0   40.1  4.37 109.3   15.4  6.15  3104     0   101   1.21 04:55:36    
 39.8  18.9    0.0   41.3  4.25 106.3   14.9  6.52  7060     0   101   1.21 04:55:46    
 37.5  20.2    0.0   42.2  3.88  97.0   13.7  6.58  2560     0   101   1.21 04:55:56    
 46.6  20.8    0.0   32.6  4.62 115.5   23.6  5.57  6149     0   101   1.21 04:56:06    
 33.3  23.3    0.0   43.4  3.85  96.2   14.4  6.50  5080     0   101   1.21 04:56:16    
 33.5  17.6    0.0   48.9  3.38  84.5   12.5  7.49  2188     0   101   1.21 04:56:26    
 34.9  25.0    0.0   40.1  4.49 112.3   17.1  5.86  7247     0   101   1.21 04:56:36    
 22.6  13.2    0.0   64.1  2.39  59.7    9.7  8.28  2127     0   101   1.21 04:56:46    
 29.9  19.2    0.0   50.9  3.33  83.3   11.3  7.43  1783     0   101   1.21 04:56:56    
 45.2  22.4    0.0   32.4  3.78  94.4   24.2  6.60  3059     0   101   1.21 04:57:06    
 30.1  21.6    0.0   48.3  3.50  87.6   12.1  7.24  4868     0   101   1.21 04:57:16    
 34.4  17.5    0.0   48.0  3.46  86.5   13.9  6.78  4459     0   101   1.21 04:57:26    
 38.3  18.7    0.0   42.9  3.81  95.3   14.9  7.09  3781     0   101   1.21 04:57:36    
%user  %sys  %wait  %idle physc %entc  lbusy   app  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------   --- ----- ----- -----  ------ --------
 37.4  16.0    0.0   46.7  3.61  90.3   12.5  6.69  5535     0   101   1.21 04:57:46    
 39.7  14.6    0.0   45.7  3.63  90.7   14.0  7.08  2106     0   101   1.21 04:57:56    
 45.6  20.6    0.0   33.8  4.34 108.5   20.4  5.86  4029     0   101   1.21 04:58:06    
 35.0  24.4    0.0   40.6  4.36 109.0   17.0  5.83  7216     0   101   1.21 04:58:16    
 31.9  21.8    0.0   46.4  3.59  89.6   12.7  6.68  3161     0   101   1.21 04:58:26    
 26.5  13.0    0.0   60.5  2.64  66.1   11.6  7.85  1924     0   101   1.21 04:58:36    
 23.3  16.0    0.0   60.7  2.64  66.1    9.6  7.80  1668     0   101   1.21 04:58:46    
 24.5  13.7    0.0   61.8  2.54  63.6    9.5  7.73  1400     0   101   1.21 04:58:56    
 36.3  19.4    0.0   44.2  3.36  83.9   17.5  6.89  2464     0   101   1.21 04:59:06    
 20.9  15.3    0.0   63.8  2.45  61.3    9.5  8.02  1546     0   101   1.21 04:59:16    
 24.4  11.9    0.0   63.7  2.39  59.7    9.9  8.49  1578     0   101   1.21 04:59:26    
 29.0  19.8    0.0   51.2  3.30  82.6   13.0  7.19  2129     0   101   1.21 04:59:36    
 22.6  13.7    0.0   63.8  2.36  59.1    9.6  8.52  1628     0   101   1.21 04:59:46    
 24.9  15.0    0.0   60.1  2.63  65.8   11.4  7.84  1689     0   101   1.21 04:59:56    
 62.7  30.1    0.0    7.2  4.72 118.1   52.0  3.92 12160     0   101   1.21 05:00:06    
 47.5  29.2    0.0   23.3  7.31 182.7   54.6  1.33 17868     0   101   1.21 05:00:16    
 41.5  20.2    0.0   38.2  4.38 109.5   18.9  5.22  4595     0   101   1.21 05:00:26    
 41.2  19.1    0.0   39.7  5.35 133.7   19.2  5.36  4840     0   101   1.21 05:00:36    
 40.7  19.5    0.0   39.8  4.12 103.0   14.6  6.33  2521     0   101   1.21 05:00:46    
 32.0  21.1    0.0   46.9  3.59  89.7   14.3  7.25  2600     0   101   1.21 05:00:56    
 41.7  23.4    0.0   34.9  4.45 111.3   19.1  5.86  3485     0   101   1.21 05:01:06    
%user  %sys  %wait  %idle physc %entc  lbusy   app  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------   --- ----- ----- -----  ------ --------
 35.9  19.2    0.0   44.8  3.61  90.3   14.8  7.16  2813     0   101   1.21 05:01:16    
 35.4  24.9    0.0   39.6  4.01 100.4   14.9  6.43  4340     0   101   1.21 05:01:26    
 38.3  20.9    0.0   40.9  4.38 109.4   17.3  6.40  7029     0   101   1.21 05:01:36    
 28.8  20.5    0.0   50.8  3.33  83.3   12.1  7.13  2365     0   101   1.21 05:01:46    
 37.2  22.3    0.0   40.5  4.06 101.5   13.3  6.55  4576     0   101   1.21 05:01:56    
 39.2  23.4    0.0   37.4  4.56 114.0   19.7  5.96  6041     0   101   1.21 05:02:06    
 35.1  23.5    0.0   41.5  3.78  94.6   16.5  6.64  3133     0   101   1.21 05:02:16    
 36.7  22.5    0.0   40.8  4.32 108.1   14.6  6.15  7703     0   101   1.21 05:02:26    
 34.0  23.4    0.0   42.5  3.87  96.9   14.4  6.29  3001     0   101   1.21 05:02:36    
 22.3  10.9    0.0   66.8  2.14  53.5   10.1  8.19  1335     0   101   1.21 05:02:46    
 34.9  24.2    0.0   41.0  4.19 104.7   15.4  5.71  7497     0   101   1.21 05:02:56    
 47.1  25.2    0.0   27.7  4.79 119.7   28.6  5.41  5047     0   101   1.21 05:03:06    
 33.8  26.2    0.0   40.1  4.61 115.4   18.0  4.79  6938     0   101   1.21 05:03:16    
 32.7  21.1    0.0   46.2  3.54  88.4   13.0  7.39  2763     0   101   1.21 05:03:26    
 40.0  19.0    0.0   40.9  4.70 117.5   17.7  5.75  8706     0   101   1.21 05:03:36    
 35.3  17.6    0.0   47.1  3.55  88.6   12.8  7.33  2469     0   101   1.21 05:03:46    
 40.4  17.2    0.0   42.3  3.89  97.2   13.4  6.52  6360     0   101   1.21 05:03:56    
 44.2  20.4    0.0   35.4  4.92 122.9   24.3  5.61  4099     0   101   1.21 05:04:06    
 36.6  23.4    0.0   40.0  4.01 100.2   13.9  6.28  4526     0   101   1.21 05:04:16    
 26.8  16.1    0.0   57.1  2.88  72.0   11.4  7.78  2312     0   101   1.21 05:04:26    
 33.2  22.3    0.0   44.5  3.65  91.2   14.4  7.22  2711     0   101   1.21 05:04:36    
%user  %sys  %wait  %idle physc %entc  lbusy   app  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------   --- ----- ----- -----  ------ --------
 22.4  11.0    0.0   66.6  2.24  55.9    9.4  8.31  1424     0   101   1.21 05:04:46    
 30.7  19.4    0.0   49.9  3.37  84.2   11.7  7.47  2118     0   101   1.21 05:04:56    
 48.9  21.1    0.0   30.0  5.16 129.0   29.0  4.83  4352     0   101   1.21 05:05:06    
 42.5  18.0    0.0   39.5  4.54 113.4   17.6  6.11  3912     0   101   1.21 05:05:16    
 39.1  20.7    0.0   40.1  4.08 101.9   14.3  6.30  2595     0   101   1.21 05:05:26    
 41.5  17.9    0.0   40.6  4.16 104.0   15.9  6.79  3359     0   101   1.21 05:05:36    
 37.9  19.3    0.0   42.9  3.84  96.1   12.9  6.68  2294     0   101   1.21 05:05:46    
 40.1  16.9    0.0   43.0  3.81  95.2   14.0  6.79  3234     0   101   1.21 05:05:56    
 46.7  24.2    0.0   29.1  5.53 138.2   32.5  4.92  6375     0   101   1.21 05:06:06    
 37.4  24.1    0.0   38.5  3.99  99.7   16.4  6.32  4525     0   101   1.21 05:06:16    
 34.4  19.2    0.0   46.5  3.55  88.8   13.8  7.14  2335     0   101   1.21 05:06:26    
 36.8  22.6    0.0   40.6  4.41 110.4   14.3  6.11  3321     0   101   1.21 05:06:36    
 26.1  13.4    0.0   60.5  2.63  65.8   11.4  8.17  1653     0   101   1.21 05:06:46    
 27.6  19.0    0.0   53.5  3.16  79.0   10.7  7.39  2042     0   101   1.21 05:06:56    
 36.2  17.6    0.0   46.2  3.23  80.9   16.9  7.56  2119     0   101   1.21 05:07:06    
 27.9  18.0    0.0   54.0  3.09  77.3   12.6  7.26  2177     0   101   1.21 05:07:16    
 27.9  16.8    0.0   55.3  2.98  74.6   10.4  7.86  1730     0   101   1.21 05:07:26    
 35.2  25.0    0.0   39.8  4.03 100.7   16.9  6.39  4368     0   101   1.21 05:07:36    
 29.1  24.5    0.0   46.3  3.69  92.2   11.7  7.17  6195     0   101   1.21 05:07:46    
 26.5  13.9    0.0   59.5  2.74  68.5   10.9  7.80  3153     0   101   1.21 05:07:56    
 41.5  23.8    0.0   34.7  4.21 105.3   19.9  6.45  3196     0   101   1.21 05:08:06    
%user  %sys  %wait  %idle physc %entc  lbusy   app  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------   --- ----- ----- -----  ------ --------
 33.5  27.3    0.0   39.2  5.02 125.4   19.0  5.10 11941     0   101   1.21 05:08:16    
 30.8  18.7    0.0   50.5  3.33  83.4   12.8  7.30  3221     0   101   1.21 05:08:26    
 35.8  23.6    0.0   40.6  4.05 101.2   14.4  6.67  4462     0   101   1.21 05:08:36    
 30.9  17.8    0.0   51.3  3.31  82.6   12.9  7.12  5748     0   101   1.21 05:08:46    
 32.9  19.1    0.0   48.0  3.47  86.8   13.3  7.36  2348     0   101   1.21 05:08:56    
 48.5  24.0    0.0   27.5  4.84 121.1   28.6  5.43  6553     0   101   1.21 05:09:06    
 36.8  22.2    0.0   41.0  4.63 115.8   17.1  6.13  6704     0   101   1.21 05:09:16    
 38.7  14.7    0.0   46.6  3.54  88.5   12.5  6.79  1938     0   101   1.21 05:09:26    
 34.8  20.8    0.0   44.4  3.76  94.0   13.4  7.27  2492     0   101   1.21 05:09:36    
 37.9  18.8    0.0   43.3  3.76  94.1   13.9  6.68  2488     0   101   1.21 05:09:46    
 40.2  17.5    0.0   42.4  3.92  97.9   15.3  6.92  7449     0   101   1.21 05:09:56    
 48.3  27.5    0.0   24.1  5.38 134.5   33.1  3.86  6617     0   101   1.21 05:10:06    
 37.9  22.4    0.0   39.7  4.24 106.0   18.1  6.43  9587     0   101   1.21 05:10:16    
 38.7  21.5    0.0   39.8  4.17 104.3   14.5  6.22  2624     0   101   1.21 05:10:26    
 42.0  18.1    0.0   39.9  4.58 114.4   16.0  6.10  3559     0   101   1.21 05:10:36    
 39.0  15.5    0.0   45.5  3.65  91.1   13.3  6.98  2232     0   101   1.21 05:10:46    
 39.1  20.5    0.0   40.4  4.19 104.6   14.7  6.29  2962     0   101   1.21 05:10:56    
 48.1  17.1    0.0   34.8  4.24 106.1   20.4  6.60  3282     0   101   1.21 05:11:06    
 38.9  20.6    0.0   40.5  4.05 101.2   16.0  6.29  3226     0   101   1.21 05:11:16    
 28.0  14.5    0.0   57.6  2.82  70.6   10.8  8.08  1638     0   101   1.21 05:11:26    
 32.4  19.8    0.0   47.7  3.49  87.1   13.4  6.78  2460     0   101   1.21 05:11:36    
%user  %sys  %wait  %idle physc %entc  lbusy   app  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------   --- ----- ----- -----  ------ --------
 24.3  16.1    0.0   59.5  2.66  66.5   10.2  8.08  1837     0   101   1.21 05:11:46    
 33.7  18.0    0.0   48.2  3.50  87.5   14.4  7.01  2518     0   101   1.21 05:11:56    
 47.7  26.8    0.0   25.5  4.63 115.7   28.5  6.01  5101     0   101   1.21 05:12:06    
 40.4  13.8    0.0   45.8  3.63  90.7   14.1  6.73  3010     0   101   1.21 05:12:16    
 41.1  18.8    0.0   40.1  4.12 103.0   13.7  6.63  2439     0   101   1.21 05:12:26    
 39.3  14.1    0.0   46.6  3.52  88.1   13.9  6.99  2269     0   101   1.21 05:12:36    
 30.0  17.6    0.0   52.5  3.21  80.1   13.2  7.45  2206     0   101   1.21 05:12:46    
 25.3  14.8    0.0   59.8  2.72  68.0    9.6  7.91  1638     0   101   1.21 05:12:56    
 40.4  20.9    0.0   38.7  3.71  92.8   19.1  6.78  2959     0   101   1.21 05:13:06    
 35.3  25.4    0.0   39.2  5.04 126.0   17.6  5.31  7281     0   101   1.21 05:13:16    
 37.3  11.8    0.0   50.8  3.27  81.9   12.4  7.25  1879     0   101   1.21 05:13:26    
 38.9  18.3    0.0   42.8  3.84  96.0   14.6  7.00  2339     0   101   1.21 05:13:36    
 35.2  14.8    0.0   50.0  3.36  83.9   11.5  7.08  1924     0   101   1.21 05:13:46    
 29.4  16.3    0.0   54.3  3.06  76.6   12.8  7.81  1871     0   101   1.21 05:13:56    
 41.1  25.4    0.0   33.5  4.22 105.5   20.2  6.11  7026     0   101   1.21 05:14:06    
 24.0  13.4    0.0   62.6  2.52  63.0   11.3  8.28  2146     0   101   1.21 05:14:16    
 29.5  18.8    0.0   51.7  3.25  81.1   10.4  7.26  1738     0   101   1.21 05:14:26    
 34.3  20.5    0.0   45.2  3.71  92.6   13.9  7.18  6969     0   101   1.21 05:14:36    
 29.6  19.5    0.0   50.9  3.31  82.7   13.1  7.09  2625     0   101   1.21 05:14:46    
 40.5  18.4    0.0   41.0  4.30 107.5   13.6  6.58  4666     0   101   1.21 05:14:56    
 52.3  24.7    0.0   22.9  6.00 150.1   45.6  3.11 10531     0   101   1.21 05:15:06    
%user  %sys  %wait  %idle physc %entc  lbusy   app  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------   --- ----- ----- -----  ------ --------
 40.3  20.5    0.0   39.2  5.73 143.4   21.0  3.53  6515     0   101   1.21 05:15:16    
 41.4  18.5    0.0   40.1  4.73 118.3   17.5  5.37  6422     0   101   1.21 05:15:26    
 35.0  24.4    0.0   40.7  4.29 107.3   17.0  6.13  5780     0   101   1.21 05:15:36    
 33.3  18.2    0.0   48.4  3.43  85.7   11.9  7.43  2272     0   101   1.21 05:15:46    
 27.5  16.9    0.0   55.6  3.00  74.9   11.9  7.36  2399     0   101   1.21 05:15:56    
 42.7  25.0    0.0   32.3  4.41 110.3   22.2  6.40  3294     0   101   1.21 05:16:06    
 38.3  21.9    0.0   39.8  4.29 107.3   16.8  6.05  7888     0   101   1.21 05:16:16    
 40.7  19.2    0.0   40.1  4.31 107.8   15.0  6.54  2652     0   101   1.21 05:16:26    
 41.9  17.4    0.0   40.7  4.84 121.1   18.2  5.14  8291     0   101   1.21 05:16:36    
 35.7  22.0    0.0   42.2  3.85  96.3   14.1  6.83  3439     0   101   1.21 05:16:46    
 30.3  16.6    0.0   53.0  3.14  78.5   12.2  7.47  2512     0   101   1.21 05:16:56    
