
System configuration: type=Shared mode=Uncapped smt=4 lcpu=8 mem=8192MB psize=48 ent=1.00 

%user  %sys  %wait  %idle physc %entc  lbusy  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------ ----- ----- -----  ------ --------
  1.8   0.7    0.0   97.5  0.04   4.3    1.6   298     0   101   0.57 04:12:16    
  1.9   0.6    0.0   97.5  0.04   4.4    1.6   296     1   101   0.57 04:12:26    
  2.0   0.6    0.0   97.4  0.05   4.5    1.6   301     0   101   0.57 04:12:36    
  1.9   0.6    0.0   97.5  0.04   4.4    1.6   297     0   101   0.57 04:12:46    
  1.7   1.4    0.0   96.9  0.05   5.2    1.6   306     1   101   0.57 04:12:56    
  3.1   1.4    0.0   95.5  0.07   7.5    2.0   328     2   101   0.57 04:13:06    
  1.9   0.6    0.0   97.4  0.04   4.5    1.6   296     1   101   0.56 04:13:16    
  1.8   0.7    0.0   97.4  0.04   4.5    1.6   303     0   101   0.57 04:13:26    
  2.0   0.6    0.0   97.4  0.04   4.5    1.6   295     1   101   0.57 04:13:36    
  1.9   0.6    0.0   97.6  0.04   4.2    1.6   297     0   101   0.56 04:13:46    
  2.0   1.3    0.0   96.7  0.05   5.5    1.8   303     2   101   0.57 04:13:56    
  2.8   1.6    0.0   95.6  0.07   7.3    2.1   337     3   101   0.57 04:14:06    
  1.8   0.6    0.0   97.6  0.04   4.1    1.6   296     1   101   0.56 04:14:16    
  2.0   0.6    0.0   97.4  0.04   4.5    1.6   298     1   101   0.57 04:14:26    
  1.9   0.7    0.0   97.3  0.05   4.7    1.6   300     1   101   0.57 04:14:36    
  1.9   0.7    0.0   97.4  0.04   4.5    1.7   301     0   101   0.56 04:14:46    
  1.9   1.2    0.0   96.8  0.05   5.4    1.7   310     2   101   0.57 04:14:56    
  2.9   1.5    0.0   95.5  0.07   7.4    2.0   312     1   101   0.57 04:15:06    
  1.8   0.7    0.0   97.5  0.04   4.3    1.6   309     1   101   0.56 04:15:16    
  1.8   0.7    0.0   97.5  0.04   4.5    1.6   316     0   101   0.57 04:15:26    
  1.9   0.5    0.0   97.6  0.04   4.3    1.6   304     0   101   0.56 04:15:36    
%user  %sys  %wait  %idle physc %entc  lbusy  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------ ----- ----- -----  ------ --------
  2.0   0.6    0.0   97.5  0.04   4.4    1.6   303     1   101   0.56 04:15:46    
  1.8   1.3    0.0   96.9  0.05   5.3    1.7   316     1   101   0.57 04:15:57    
  2.8   1.5    0.0   95.6  0.07   7.1    1.8   315     2   101   0.57 04:16:07    
  1.9   0.6    0.0   97.6  0.04   4.2    1.5   310     0   101   0.56 04:16:17    
  1.9   0.6    0.0   97.5  0.04   4.5    1.6   307     0   101   0.57 04:16:27    
  1.9   0.6    0.0   97.5  0.04   4.3    1.7   302     0   101   0.56 04:16:37    
  1.8   0.6    0.0   97.6  0.04   4.2    1.6   296     0   101   0.56 04:16:47    
  2.0   1.2    0.0   96.8  0.05   5.4    1.8   307     2   101   0.57 04:16:57    
  2.9   1.5    0.0   95.6  0.07   7.2    2.0   336     4   101   0.57 04:17:07    
  1.8   0.6    0.0   97.6  0.04   4.2    1.5   298     0   101   0.56 04:17:17    
  1.9   0.7    0.0   97.4  0.04   4.4    1.6   304     1   101   0.56 04:17:27    
  2.1   0.7    0.0   97.3  0.05   4.7    1.6   308     0   101   0.57 04:17:37    
  1.9   0.6    0.0   97.5  0.04   4.3    1.6   310     1   101   0.56 04:17:47    
  1.9   1.3    0.0   96.8  0.05   5.5    1.7   315     2   101   0.57 04:17:57    
  3.0   1.5    0.0   95.5  0.07   7.2    2.2   346     2   101   0.57 04:18:07    
  1.9   0.6    0.0   97.5  0.04   4.4    1.6   306     1   101   0.56 04:18:17    
  1.9   0.6    0.0   97.5  0.04   4.3    1.6   308     0   101   0.56 04:18:27    
  2.2   0.9    0.0   96.9  0.05   5.3    1.7   309     0   101   0.57 04:18:37    
  1.8   0.6    0.0   97.6  0.04   4.3    1.6   304     0   101   0.56 04:18:47    
  1.9   1.2    0.0   96.9  0.05   5.3    1.8   311     1   101   0.57 04:18:57    
  2.9   1.4    0.0   95.7  0.07   7.1    2.0   309     1   101   0.57 04:19:07    
%user  %sys  %wait  %idle physc %entc  lbusy  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------ ----- ----- -----  ------ --------
  2.4   1.2    0.0   96.4  0.06   6.1    1.7   308     1   101   0.57 04:19:17    
  1.8   0.7    0.0   97.5  0.04   4.3    1.6   311     0   101   0.56 04:19:27    
  1.9   0.6    0.0   97.5  0.04   4.4    1.7   313     0   101   0.56 04:19:37    
  2.0   0.6    0.0   97.4  0.05   4.6    1.6   313     1   101   0.56 04:19:47    
  1.9   1.3    0.0   96.8  0.05   5.5    1.8   314     1   101   0.57 04:19:57    
  4.5   1.7    0.0   93.8  0.09   9.0    2.6   359     3   101   0.57 04:20:07    
  1.9   0.6    0.0   97.5  0.04   4.4    1.6   306     0   101   0.56 04:20:17    
  1.9   0.6    0.0   97.5  0.04   4.4    1.6   299     0   101   0.57 04:20:27    
  1.7   0.7    0.0   97.6  0.04   4.2    1.5   302     0   101   0.56 04:20:37    
  1.9   0.6    0.0   97.5  0.04   4.4    1.6   305     1   101   0.56 04:20:48    
  2.0   1.5    0.0   96.4  0.06   6.1    1.8   344     2   101   0.57 04:20:58    
  2.7   1.5    0.0   95.8  0.07   7.0    2.0   309     1   101   0.57 04:21:08    
  1.8   0.6    0.0   97.6  0.04   4.3    1.5   304     1   101   0.56 04:21:18    
  1.9   0.6    0.0   97.5  0.04   4.3    1.5   305     0   101   0.56 04:21:28    
  2.0   0.6    0.0   97.4  0.05   4.6    1.6   303     0   101   0.57 04:21:38    
  1.9   0.7    0.0   97.4  0.04   4.5    1.7   297     0   101   0.57 04:21:48    
  1.8   1.3    0.0   96.9  0.05   5.3    1.7   308     0   101   0.57 04:21:58    
  2.8   1.4    0.0   95.8  0.07   7.0    1.9   296     2   101   0.57 04:22:08    
  2.0   0.6    0.0   97.5  0.04   4.4    1.6   298     0   101   0.57 04:22:18    
  1.8   0.7    0.0   97.5  0.04   4.3    1.5   299     0   101   0.57 04:22:28    
  1.9   0.7    0.0   97.4  0.05   4.5    1.6   299     0   101   0.57 04:22:38    
%user  %sys  %wait  %idle physc %entc  lbusy  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------ ----- ----- -----  ------ --------
  1.9   0.6    0.0   97.5  0.04   4.4    1.6   300     0   101   0.56 04:22:48    
  1.9   1.2    0.0   96.8  0.05   5.4    1.7   316     1   101   0.56 04:22:58    
  2.9   1.5    0.0   95.6  0.07   7.4    2.0   298     1   101   0.57 04:23:08    
  1.9   0.7    0.0   97.4  0.04   4.4    1.5   299     0   101   0.57 04:23:18    
  1.9   0.6    0.0   97.4  0.04   4.4    1.5   303     0   101   0.57 04:23:28    
  1.9   0.6    0.0   97.5  0.04   4.4    1.7   298     0   101   0.57 04:23:38    
  1.9   0.7    0.0   97.4  0.04   4.4    1.6   302     0   101   0.56 04:23:48    
  1.9   1.4    0.0   96.7  0.06   5.7    1.7   311     1   101   0.57 04:23:58    
  2.8   1.4    0.0   95.8  0.07   6.9    1.9   304     1   101   0.57 04:24:08    
  1.9   0.6    0.0   97.5  0.04   4.4    1.6   306     2   101   0.57 04:24:18    
  1.9   0.7    0.0   97.5  0.04   4.4    1.7   296     1   101   0.56 04:24:28    
  1.8   0.6    0.0   97.6  0.04   4.2    1.5   297     0   101   0.56 04:24:38    
  2.0   0.6    0.0   97.3  0.05   4.6    1.6   315     0   101   0.57 04:24:48    
  1.9   1.2    0.0   96.9  0.05   5.3    1.7   322     1   101   0.57 04:24:58    
  2.8   1.6    0.0   95.5  0.08   7.5    2.0   308     3   101   0.57 04:25:08    
  1.8   0.6    0.0   97.5  0.04   4.3    1.5   297     1   101   0.56 04:25:18    
  1.9   0.7    0.0   97.4  0.05   4.5    1.6   308     1   101   0.56 04:25:28    
  2.0   0.6    0.0   97.4  0.05   4.6    1.6   301     0   101   0.56 04:25:38    
  1.7   0.7    0.0   97.6  0.04   4.2    1.5   299     0   101   0.56 04:25:48    
  1.9   1.2    0.0   96.9  0.05   5.3    1.7   306     2   101   0.57 04:25:58    
  2.9   1.5    0.0   95.6  0.07   7.0    1.9   303     2   101   0.57 04:26:08    
%user  %sys  %wait  %idle physc %entc  lbusy  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------ ----- ----- -----  ------ --------
  1.9   0.7    0.0   97.5  0.04   4.5    1.6   299     1   101   0.56 04:26:18    
  1.8   0.7    0.0   97.5  0.04   4.4    1.6   300     1   101   0.56 04:26:28    
  2.0   0.6    0.0   97.4  0.05   4.5    1.6   298     0   101   0.57 04:26:38    
  1.9   0.5    0.0   97.6  0.04   4.2    1.7   299     0   101   0.56 04:26:48    
  1.9   1.3    0.0   96.9  0.05   5.4    1.7   309     2   101   0.57 04:26:58    
  2.8   1.6    0.0   95.6  0.07   7.3    2.0   302     1   101   0.57 04:27:08    
  1.8   0.6    0.0   97.6  0.04   4.2    1.5   297     1   101   0.56 04:27:18    
  1.9   0.6    0.0   97.4  0.04   4.5    1.6   305     0   101   0.57 04:27:28    
  1.9   0.7    0.0   97.4  0.05   4.5    1.6   306     1   101   0.57 04:27:38    
  1.8   0.7    0.0   97.6  0.04   4.2    1.6   307     1   101   0.56 04:27:48    
  2.0   1.2    0.0   96.8  0.05   5.5    1.8   316     2   101   0.57 04:27:58    
  3.1   1.5    0.0   95.4  0.07   7.4    1.9   317     3   101   0.57 04:28:08    
  1.8   0.7    0.0   97.5  0.04   4.4    1.5   314     0   101   0.56 04:28:18    
  1.8   0.7    0.0   97.5  0.04   4.4    1.6   307     0   101   0.56 04:28:28    
  2.0   0.6    0.0   97.5  0.04   4.4    1.6   298     0   101   0.56 04:28:38    
  1.9   0.6    0.0   97.6  0.04   4.3    1.6   299     1   101   0.56 04:28:48    
  1.9   1.3    0.0   96.8  0.05   5.4    1.7   307     2   101   0.57 04:28:58    
  2.8   1.5    0.0   95.7  0.07   7.1    2.0   303     2   101   0.57 04:29:08    
  2.0   0.6    0.0   97.5  0.04   4.4    1.5   300     1   101   0.56 04:29:18    
  1.9   0.6    0.0   97.5  0.04   4.5    1.6   306     0   101   0.57 04:29:28    
  1.9   0.8    0.0   97.3  0.05   4.6    1.7   311     0   101   0.57 04:29:38    
%user  %sys  %wait  %idle physc %entc  lbusy  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------ ----- ----- -----  ------ --------
  1.9   0.7    0.0   97.4  0.05   4.5    1.6   308     1   101   0.57 04:29:48    
  1.9   1.2    0.0   96.9  0.05   5.4    1.7   319     1   101   0.57 04:29:58    
  4.7   1.7    0.0   93.6  0.10   9.6    3.0   433     4   101   0.57 04:30:08    
  1.7   0.7    0.0   97.6  0.04   4.2    1.5   312     0   101   0.56 04:30:18    
  1.9   0.6    0.0   97.5  0.04   4.4    1.6   310     0   101   0.57 04:30:28    
  2.1   0.6    0.0   97.3  0.05   4.7    1.6   310     0   101   0.57 04:30:38    
  1.9   0.6    0.0   97.5  0.04   4.3    1.6   309     0   101   0.56 04:30:48    
  1.8   1.3    0.0   96.8  0.05   5.4    1.7   317     1   101   0.57 04:30:58    
  2.8   1.4    0.0   95.8  0.07   7.1    2.0   307     1   101   0.57 04:31:08    
  1.9   0.6    0.0   97.6  0.04   4.3    1.5   310     0   101   0.57 04:31:18    
  1.9   0.7    0.0   97.5  0.04   4.4    1.5   319     0   101   0.56 04:31:28    
  1.9   0.7    0.0   97.4  0.05   4.6    1.7   311     0   101   0.57 04:31:38    
  1.8   0.6    0.0   97.6  0.04   4.3    1.5   306     1   101   0.56 04:31:48    
  1.9   1.2    0.0   96.9  0.05   5.3    1.7   307     1   101   0.57 04:31:58    
  2.9   1.5    0.0   95.6  0.07   7.0    2.0   297     3   101   0.57 04:32:08    
  1.7   0.7    0.0   97.6  0.04   4.2    1.6   298     1   101   0.56 04:32:18    
  1.9   0.6    0.0   97.5  0.04   4.4    1.7   296     0   101   0.57 04:32:28    
  2.0   0.6    0.0   97.4  0.04   4.4    1.6   299     1   101   0.57 04:32:38    
  1.8   0.6    0.0   97.6  0.04   4.3    1.6   303     0   101   0.56 04:32:48    
  1.8   1.4    0.0   96.8  0.05   5.4    1.7   308     2   101   0.57 04:32:58    
  3.0   1.4    0.0   95.5  0.07   7.4    2.1   300     4   101   0.57 04:33:08    
%user  %sys  %wait  %idle physc %entc  lbusy  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------ ----- ----- -----  ------ --------
  1.9   0.6    0.0   97.5  0.04   4.4    1.5   299     0   101   0.57 04:33:18    
  1.8   0.7    0.0   97.5  0.04   4.4    1.5   303     0   101   0.56 04:33:28    
  2.1   0.9    0.0   97.0  0.05   5.2    1.7   301     0   101   0.57 04:33:38    
  1.9   0.6    0.0   97.5  0.04   4.3    1.6   295     0   101   0.56 04:33:48    
  1.9   1.2    0.0   96.9  0.05   5.4    1.8   307     2   101   0.57 04:33:58    
  2.8   1.5    0.0   95.7  0.07   6.8    2.1   343     2   101   0.57 04:34:08    
  2.3   1.3    0.0   96.5  0.06   5.8    1.8   309     1   101   0.57 04:34:18    
  1.9   0.6    0.0   97.5  0.04   4.4    1.6   306     0   101   0.56 04:34:28    
  1.9   0.6    0.0   97.5  0.04   4.4    1.5   303     0   101   0.56 04:34:38    
  1.8   0.7    0.0   97.5  0.04   4.4    1.6   303     1   101   0.56 04:34:48    
  1.8   1.3    0.0   96.8  0.05   5.4    1.7   309     1   101   0.57 04:34:58    
  3.0   1.5    0.0   95.5  0.07   7.4    2.0   307     2   101   0.57 04:35:08    
  1.9   0.6    0.0   97.5  0.04   4.4    1.5   298     1   101   0.57 04:35:18    
  8.3   6.3    0.1   85.3  0.20  20.4    4.5   463     4   101   0.58 04:35:28    
 11.7   9.8    0.2   78.3  0.33  32.7    5.5   786     7   101   0.58 04:35:38    
  1.8   0.7    0.0   97.5  0.04   4.4    1.6   314     0   101   0.56 04:35:48    
  2.0   1.6    0.0   96.3  0.06   6.2    1.7   351     2   101   0.57 04:35:58    
  2.8   1.4    0.0   95.8  0.07   7.0    2.0   309     2   101   0.57 04:36:08    
  1.9   0.6    0.0   97.5  0.04   4.4    1.6   314     0   101   0.57 04:36:18    
  1.8   0.7    0.0   97.4  0.04   4.5    1.6   322     0   101   0.56 04:36:28    
  1.9   0.7    0.0   97.4  0.05   4.6    1.5   351     0   101   0.56 04:36:38    
%user  %sys  %wait  %idle physc %entc  lbusy  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------ ----- ----- -----  ------ --------
  1.9   0.6    0.0   97.5  0.04   4.3    1.6   314     1   101   0.56 04:36:48    
  1.9   1.3    0.0   96.8  0.05   5.4    1.8   321     1   101   0.57 04:36:58    
  2.7   1.5    0.0   95.8  0.07   6.9    2.0   314     1   101   0.57 04:37:08    
  1.9   0.6    0.0   97.5  0.04   4.4    1.5   312     0   101   0.56 04:37:18    
  1.9   0.6    0.0   97.5  0.04   4.4    1.6   320     0   101   0.56 04:37:28    
  1.9   0.6    0.0   97.5  0.04   4.4    1.5   315     0   101   0.56 04:37:38    
  1.9   0.7    0.0   97.5  0.04   4.4    1.6   312     0   101   0.57 04:37:48    
  1.9   1.2    0.0   96.9  0.05   5.2    1.7   308     2   101   0.57 04:37:58    
  3.1   1.4    0.0   95.4  0.07   7.2    2.0   302     4   101   0.57 04:38:08    
  1.8   0.6    0.0   97.5  0.04   4.3    1.6   303     0   101   0.57 04:38:18    
  1.8   0.7    0.0   97.6  0.04   4.3    1.6   305     0   101   0.57 04:38:28    
  2.0   0.6    0.0   97.4  0.04   4.5    1.6   302     1   101   0.57 04:38:38    
  1.9   0.6    0.0   97.6  0.04   4.2    1.6   303     0   101   0.56 04:38:48    
  2.0   1.4    0.0   96.6  0.06   5.8    1.8   315     1   101   0.57 04:38:58    
  2.8   1.5    0.0   95.8  0.07   7.1    2.1   341     1   101   0.57 04:39:08    
  2.0   0.6    0.0   97.5  0.04   4.4    1.5   304     0   101   0.57 04:39:18    
  1.9   0.6    0.0   97.5  0.04   4.5    1.8   310     1   101   0.56 04:39:28    
  1.8   0.6    0.0   97.5  0.04   4.3    1.5   305     0   101   0.56 04:39:38    
  1.9   0.7    0.0   97.4  0.05   4.5    1.6   307     0   101   0.57 04:39:48    
  1.9   1.2    0.0   96.9  0.05   5.3    1.7   315     1   101   0.57 04:39:58    
  4.7   1.7    0.0   93.6  0.09   9.1    2.5   364     3   101   0.57 04:40:08    
%user  %sys  %wait  %idle physc %entc  lbusy  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------ ----- ----- -----  ------ --------
  1.7   0.7    0.0   97.6  0.04   4.3    1.5   314     1   101   0.56 04:40:18    
  2.0   0.7    0.0   97.4  0.05   4.5    1.6   312     1   101   0.56 04:40:28    
  2.0   0.6    0.0   97.4  0.05   4.6    1.6   318     0   101   0.56 04:40:38    
  1.8   0.6    0.0   97.6  0.04   4.3    1.6   315     0   101   0.56 04:40:48    
  1.8   1.3    0.0   96.8  0.05   5.4    1.7   318     1   101   0.57 04:40:58    
  2.9   1.5    0.0   95.7  0.07   7.3    2.0   315     4   101   0.57 04:41:08    
  1.9   0.6    0.0   97.5  0.04   4.3    1.6   311     1   101   0.56 04:41:18    
  1.9   0.7    0.0   97.5  0.04   4.5    1.6   318     1   101   0.56 04:41:28    
  1.9   0.7    0.0   97.4  0.05   4.6    1.6   313     2   101   0.56 04:41:38    
  1.9   0.6    0.0   97.5  0.04   4.3    1.6   309     2   101   0.56 04:41:48    
  1.9   1.2    0.0   96.9  0.05   5.3    1.7   324     2   101   0.57 04:41:58    
  2.8   1.5    0.0   95.7  0.07   7.1    2.0   315     1   101   0.57 04:42:08    
  1.8   0.7    0.0   97.5  0.04   4.4    1.6   311     1   101   0.56 04:42:18    
  2.0   0.6    0.0   97.5  0.04   4.4    1.6   306     1   101   0.56 04:42:28    
  2.0   0.6    0.0   97.5  0.04   4.4    1.6   306     1   101   0.56 04:42:38    
  1.8   0.7    0.0   97.5  0.04   4.3    1.6   303     1   101   0.56 04:42:48    
  1.8   1.3    0.0   96.9  0.05   5.3    1.8   309     2   101   0.57 04:42:58    
  3.0   1.4    0.0   95.6  0.07   7.3    2.0   306     1   101   0.57 04:43:08    
  1.9   0.6    0.0   97.5  0.04   4.3    1.6   305     1   101   0.56 04:43:18    
  1.9   0.7    0.0   97.4  0.05   4.5    1.6   312     0   101   0.57 04:43:28    
  1.9   0.6    0.0   97.5  0.04   4.4    1.6   307     0   101   0.57 04:43:38    
%user  %sys  %wait  %idle physc %entc  lbusy  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------ ----- ----- -----  ------ --------
  1.9   0.6    0.0   97.5  0.04   4.3    1.5   308     0   101   0.56 04:43:48    
  1.9   1.2    0.0   96.9  0.05   5.3    1.7   311     2   101   0.57 04:43:58    
  2.9   1.5    0.0   95.6  0.07   7.0    1.9   312     1   101   0.57 04:44:08    
  1.8   0.6    0.0   97.6  0.04   4.2    1.7   301     0   101   0.56 04:44:18    
  1.9   0.6    0.0   97.4  0.04   4.4    1.6   305     0   101   0.56 04:44:28    
  2.0   0.7    0.0   97.3  0.05   4.6    1.6   303     0   101   0.57 04:44:38    
  1.9   0.7    0.0   97.4  0.05   4.6    1.6   303     1   101   0.56 04:44:48    
  1.9   1.3    0.0   96.7  0.05   5.5    1.7   306     2   101   0.57 04:44:58    
  2.9   1.5    0.0   95.6  0.07   7.3    2.1   303     2   101   0.57 04:45:08    
  2.0   0.6    0.0   97.4  0.04   4.5    1.6   300     0   101   0.57 04:45:18    
  1.8   0.7    0.0   97.5  0.04   4.3    1.7   305     0   101   0.57 04:45:28    
  4.2   0.7    0.0   95.1  0.08   8.2    2.0   292     0   101   0.57 04:45:38    
  1.9   0.6    0.0   97.6  0.04   4.3    1.6   298     1   101   0.56 04:45:48    
  1.9   1.3    0.0   96.8  0.05   5.4    1.8   309     2   101   0.57 04:45:58    
  2.8   1.5    0.0   95.7  0.07   7.2    2.0   300     1   101   0.57 04:46:08    
  1.9   0.6    0.0   97.5  0.04   4.3    1.6   300     0   101   0.57 04:46:18    
  1.9   0.6    0.0   97.5  0.04   4.3    1.6   300     0   101   0.56 04:46:28    
  2.0   0.7    0.0   97.3  0.05   4.7    1.6   302     0   101   0.57 04:46:38    
  1.9   0.7    0.0   97.4  0.04   4.4    1.6   300     0   101   0.56 04:46:48    
  1.8   1.2    0.0   97.0  0.05   5.2    1.7   305     1   101   0.57 04:46:58    
  2.9   1.4    0.0   95.7  0.07   7.1    2.0   307     1   101   0.57 04:47:08    
%user  %sys  %wait  %idle physc %entc  lbusy  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------ ----- ----- -----  ------ --------
  1.8   0.6    0.0   97.6  0.04   4.3    1.5   299     0   101   0.56 04:47:18    
  1.8   0.7    0.0   97.5  0.04   4.4    1.6   309     1   101   0.56 04:47:28    
  2.0   0.6    0.0   97.4  0.04   4.5    1.6   300     0   101   0.57 04:47:38    
  1.9   0.6    0.0   97.6  0.04   4.3    1.6   306     1   101   0.56 04:47:48    
  1.8   1.3    0.0   96.8  0.05   5.4    1.8   312     2   101   0.57 04:47:58    
  3.0   1.5    0.0   95.5  0.07   7.4    2.0   298     3   101   0.57 04:48:08    
  1.9   0.6    0.0   97.5  0.04   4.3    1.6   303     1   101   0.56 04:48:18    
  2.0   0.6    0.0   97.4  0.04   4.4    1.6   301     0   101   0.56 04:48:28    
  2.0   0.9    0.0   97.0  0.05   5.2    1.7   308     0   101   0.57 04:48:38    
  1.9   0.7    0.0   97.5  0.04   4.4    1.7   300     1   101   0.56 04:48:48    
  1.9   1.2    0.0   96.9  0.05   5.3    1.7   310     1   101   0.57 04:48:58    
  2.8   1.4    0.0   95.7  0.07   7.1    2.0   305     1   101   0.57 04:49:08    
  2.3   1.3    0.0   96.4  0.06   6.1    1.8   306     1   101   0.57 04:49:18    
  1.8   0.7    0.0   97.5  0.04   4.4    1.6   312     0   101   0.56 04:49:28    
  2.0   0.6    0.0   97.3  0.05   4.6    1.7   304     0   101   0.57 04:49:38    
  1.9   0.6    0.0   97.5  0.04   4.5    1.6   305     0   101   0.57 04:49:48    
  1.8   1.4    0.0   96.8  0.05   5.4    1.7   313     1   101   0.57 04:49:58    
  4.6   1.6    0.0   93.8  0.09   8.9    2.7   391     2   101   0.57 04:50:08    
  1.9   0.6    0.0   97.6  0.04   4.3    1.5   307     0   101   0.57 04:50:18    
  1.9   0.7    0.0   97.4  0.04   4.5    1.6   306     0   101   0.56 04:50:28    
  1.9   0.7    0.0   97.4  0.05   4.6    1.6   315     0   101   0.56 04:50:38    
%user  %sys  %wait  %idle physc %entc  lbusy  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------ ----- ----- -----  ------ --------
  1.9   0.6    0.0   97.5  0.04   4.3    1.6   312     1   101   0.56 04:50:48    
  2.1   1.4    0.1   96.5  0.06   5.8    1.7   327     1   101   0.57 04:50:58    
  2.7   1.6    0.0   95.7  0.07   7.2    2.0   348     1   101   0.57 04:51:08    
  1.8   0.6    0.0   97.5  0.04   4.3    1.5   313     1   101   0.56 04:51:18    
  1.9   0.7    0.0   97.4  0.05   4.5    1.6   323     0   101   0.56 04:51:28    
  1.9   0.6    0.0   97.5  0.04   4.4    1.6   317     1   101   0.56 04:51:38    
  1.8   0.7    0.0   97.5  0.04   4.4    1.6   313     0   101   0.56 04:51:48    
  1.9   1.3    0.0   96.9  0.05   5.3    1.6   319     0   101   0.57 04:51:58    
  2.8   1.4    0.0   95.7  0.07   6.9    2.0   342     1   101   0.57 04:52:08    
  1.9   0.6    0.0   97.5  0.04   4.4    1.6   314     0   101   0.57 04:52:18    
  1.7   0.7    0.0   97.6  0.04   4.3    1.6   316     1   101   0.56 04:52:28    
  1.9   0.6    0.0   97.4  0.04   4.5    1.6   314     0   101   0.57 04:52:38    
  1.9   0.6    0.0   97.6  0.04   4.3    1.5   313     0   101   0.56 04:52:48    
  2.0   1.2    0.0   96.8  0.06   5.5    1.7   319     2   101   0.56 04:52:58    
  2.9   1.5    0.0   95.5  0.07   7.4    2.2   352     0   101   0.57 04:53:08    
  2.0   0.6    0.0   97.4  0.04   4.4    1.6   311     1   101   0.57 04:53:18    
  1.8   0.6    0.0   97.5  0.04   4.3    1.6   321     0   101   0.56 04:53:28    
  2.0   0.6    0.0   97.4  0.04   4.5    1.6   314     0   101   0.56 04:53:38    
  1.9   0.7    0.0   97.4  0.05   4.6    1.6   316     1   101   0.56 04:53:48    
  1.9   1.3    0.0   96.8  0.06   5.5    1.7   327     1   101   0.57 04:53:58    
  2.8   1.4    0.0   95.8  0.07   6.9    1.9   326     1   101   0.57 04:54:08    
%user  %sys  %wait  %idle physc %entc  lbusy  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------ ----- ----- -----  ------ --------
  1.9   0.6    0.0   97.5  0.04   4.5    1.6   323     1   101   0.57 04:54:18    
  1.8   0.7    0.0   97.5  0.04   4.4    1.6   314     0   101   0.56 04:54:28    
  2.0   0.6    0.0   97.4  0.04   4.5    1.7   310     1   101   0.56 04:54:38    
  2.0   0.6    0.0   97.4  0.05   4.5    1.6   312     0   101   0.57 04:54:48    
  1.9   1.2    0.0   96.9  0.05   5.3    1.7   315     0   101   0.57 04:54:58    
  2.9   1.7    0.0   95.4  0.08   7.7    2.0   323     2   101   0.57 04:55:08    
  1.9   0.6    0.0   97.5  0.04   4.4    1.4   309     0   101   0.56 04:55:18    
  1.9   0.6    0.0   97.5  0.04   4.4    1.6   315     0   101   0.56 04:55:28    
  1.9   0.6    0.0   97.4  0.04   4.5    1.6   310     0   101   0.57 04:55:38    
  1.9   0.7    0.0   97.5  0.04   4.4    1.7   307     0   101   0.56 04:55:48    
  1.9   1.2    0.0   96.9  0.05   5.3    1.7   316     1   101   0.57 04:55:58    
  2.9   1.5    0.0   95.7  0.07   7.3    2.0   309     4   101   0.57 04:56:08    
  1.8   0.7    0.0   97.5  0.04   4.4    1.6   309     0   101   0.56 04:56:18    
  1.7   0.7    0.0   97.6  0.04   4.3    1.5   314     0   101   0.56 04:56:28    
  2.0   0.6    0.0   97.4  0.04   4.5    1.6   311     0   101   0.57 04:56:38    
  1.9   0.6    0.0   97.5  0.04   4.4    1.6   309     1   101   0.57 04:56:48    
  1.8   1.3    0.0   96.8  0.05   5.5    1.6   319     2   101   0.57 04:56:58    
  2.7   1.5    0.0   95.8  0.07   7.0    1.9   310     0   101   0.57 04:57:08    
  1.9   0.5    0.0   97.6  0.04   4.3    1.6   307     0   101   0.56 04:57:18    
  1.9   0.6    0.0   97.5  0.04   4.4    1.6   314     0   101   0.56 04:57:28    
  1.9   0.6    0.0   97.5  0.04   4.4    1.6   303     0   101   0.57 04:57:38    
%user  %sys  %wait  %idle physc %entc  lbusy  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------ ----- ----- -----  ------ --------
  1.8   0.7    0.0   97.5  0.04   4.4    1.6   307     0   101   0.56 04:57:48    
  1.9   1.2    0.0   96.8  0.05   5.4    1.7   307     2   101   0.57 04:57:58    
  3.0   1.5    0.0   95.5  0.07   7.5    1.9   303     3   101   0.57 04:58:08    
  1.8   0.7    0.0   97.5  0.04   4.3    1.6   311     0   101   0.57 04:58:18    
  1.9   0.7    0.0   97.4  0.04   4.4    1.6   311     1   101   0.57 04:58:28    
