
System configuration: type=Shared mode=Uncapped smt=4 lcpu=8 mem=8192MB psize=48 ent=1.00 

%user  %sys  %wait  %idle physc %entc  lbusy  vcsw phint  %nsp  %utcyc  Time  
  1.9   0.7    0.0   97.5  0.04   4.4    1.7   304     0   101   0.57 00:38:20    
  2.0   0.6    0.0   97.4  0.04   4.4    1.6   306     1   101   0.57 00:38:30    
%user  %sys  %wait  %idle physc %entc  lbusy  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------ ----- ----- -----  ------ --------
  1.9   0.5    0.0   97.5  0.04   4.4    1.6   304     0   101   0.57 00:38:40    
  2.0   0.8    0.0   97.1  0.05   5.0    1.8   308     1   101   0.57 00:38:50    
  2.5   1.2    0.0   96.3  0.06   6.0    1.7   302     1   101   0.57 00:39:00    
  2.1   1.4    0.0   96.4  0.06   6.3    1.8   312     1   101   0.57 00:39:10    
  2.0   0.6    0.0   97.4  0.04   4.4    1.7   306     1   101   0.56 00:39:20    
  1.8   0.7    0.0   97.5  0.04   4.5    1.5   309     0   101   0.56 00:39:30    
  1.9   0.7    0.0   97.4  0.04   4.5    1.6   317     1   101   0.56 00:39:40    
  1.9   0.6    0.0   97.5  0.04   4.5    1.5   320     0   101   0.56 00:39:50    
  2.3   0.8    0.0   96.9  0.05   5.1    1.7   321     2   101   0.57 00:40:00    
  4.1   2.1    0.0   93.7  0.09   9.2    2.5   351     3   101   0.57 00:40:10    
  1.8   0.7    0.0   97.5  0.04   4.3    1.5   302     0   101   0.56 00:40:20    
  1.9   0.6    0.0   97.5  0.04   4.5    1.7   309     0   101   0.56 00:40:30    
  1.9   0.6    0.0   97.5  0.04   4.3    1.6   304     0   101   0.56 00:40:40    
  1.8   0.7    0.0   97.5  0.04   4.4    1.7   301     0   101   0.57 00:40:50    
  1.9   0.7    0.0   97.4  0.04   4.5    1.7   306     1   101   0.56 00:41:00    
  2.8   2.0    0.0   95.2  0.08   8.0    2.1   301     1   101   0.57 00:41:10    
  2.0   0.6    0.0   97.5  0.04   4.4    1.7   303     1   101   0.56 00:41:20    
  1.8   0.7    0.0   97.5  0.04   4.4    1.7   307     0   101   0.56 00:41:30    
  1.9   0.7    0.0   97.4  0.04   4.5    1.6   308     1   101   0.57 00:41:40    
  1.9   0.6    0.0   97.6  0.04   4.4    1.6   300     0   101   0.57 00:41:50    
  1.9   0.6    0.0   97.5  0.04   4.4    1.5   306     1   101   0.56 00:42:00    
%user  %sys  %wait  %idle physc %entc  lbusy  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------ ----- ----- -----  ------ --------
  2.8   2.1    0.0   95.1  0.08   8.0    2.1   310     2   101   0.57 00:42:10    
  1.8   0.6    0.0   97.6  0.04   4.3    1.6   301     0   101   0.56 00:42:20    
  1.9   0.6    0.0   97.5  0.04   4.3    1.6   307     0   101   0.56 00:42:30    
  1.9   0.6    0.0   97.5  0.04   4.4    1.6   304     1   101   0.57 00:42:40    
  1.9   0.7    0.0   97.4  0.04   4.4    1.8   303     0   101   0.56 00:42:50    
  2.6   1.3    0.0   96.0  0.07   6.6    1.9   308     2   101   0.57 00:43:00    
  2.3   1.3    0.0   96.4  0.06   6.1    1.8   306     2   101   0.57 00:43:10    
  1.9   0.6    0.0   97.5  0.04   4.3    1.7   304     0   101   0.57 00:43:20    
  1.8   0.7    0.0   97.5  0.04   4.3    1.6   311     1   101   0.56 00:43:30    
  2.0   0.7    0.0   97.3  0.05   4.6    1.6   311     0   101   0.57 00:43:40    
  1.9   0.6    0.0   97.5  0.04   4.4    1.6   304     0   101   0.56 00:43:50    
  2.8   1.4    0.0   95.8  0.07   6.6    1.9   309     2   101   0.57 00:44:00    
  1.9   1.3    0.0   96.7  0.06   5.6    1.7   312     0   101   0.57 00:44:10    
  1.8   0.6    0.0   97.5  0.04   4.3    1.6   302     1   101   0.56 00:44:20    
  1.9   0.6    0.0   97.5  0.04   4.3    1.6   312     0   101   0.56 00:44:30    
  2.0   0.6    0.0   97.4  0.05   4.5    1.6   308     0   101   0.56 00:44:40    
  1.9   0.8    0.0   97.3  0.05   4.7    1.7   312     0   101   0.57 00:44:50    
  2.1   0.8    0.0   97.1  0.05   5.0    1.8   314     0   101   0.56 00:45:00    
 18.8  17.2    0.2   63.8  0.52  51.7    8.7   938    10   101   0.58 00:45:10    
  1.8   0.6    0.0   97.6  0.04   4.4    1.3   329     0   101   0.56 00:45:20    
  1.8   0.7    0.0   97.4  0.04   4.5    1.5   360     0   101   0.56 00:45:30    
