
System configuration: type=Shared mode=Uncapped smt=4 lcpu=12 mem=8192MB psize=12 ent=1.00 

%user  %sys  %wait  %idle physc %entc  lbusy   app  vcsw phint  %nsp  %utcyc  Time  
 28.4  13.9    0.0   57.7  0.72  71.6    8.2  6.14   869     0   101   1.21 11:56:19    
 48.5  11.5    0.0   39.9  1.13 112.6   10.6  5.73   694     0   101   1.21 11:56:29    
 34.7  15.2    0.0   50.0  0.83  83.2    9.0  6.24  1085     0   101   1.21 11:56:39    
 48.7  10.5    0.0   40.9  1.06 106.2    9.8  6.57   638     0   101   1.21 11:56:49    
 32.0  12.2    0.0   55.8  0.74  74.3    7.9  7.72   976     0   101   1.21 11:56:59    
 45.6  14.4    0.0   40.0  1.16 116.2   11.2  5.06   933     0   101   1.21 11:57:09    
 35.5  10.0    0.0   54.4  0.76  75.7    8.6  7.63  1040     0   101   1.21 11:57:19    
 44.2  12.8    0.0   43.0  0.96  96.3    9.3  5.98   573     0   101   1.21 11:57:29    
 41.3  10.9    0.0   47.8  0.87  87.4    9.3  7.48   900     0   101   1.21 11:57:39    
%user  %sys  %wait  %idle physc %entc  lbusy   app  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------   --- ----- ----- -----  ------ --------
 42.7  12.6    0.0   44.7  0.94  93.7    9.2  6.48   788     0   101   1.21 11:57:49    
 39.5   8.7    0.0   51.8  0.81  81.0    8.4  7.28   993     0   101   1.21 11:57:59    
 42.1  15.8    0.0   42.1  0.97  97.2    9.6  5.26   919     0   101   1.21 11:58:09    
 47.5  11.7    0.0   40.8  1.01 100.7    9.9  4.93  1006     0   101   1.21 11:58:19    
 34.3  12.6    0.0   53.1  0.80  79.6    9.1  6.15   713     0   101   1.21 11:58:29    
 47.9  12.4    0.0   39.7  1.16 116.0   10.9  7.00  1433     0   101   1.21 11:58:39    
 26.2   9.9    0.0   63.9  0.61  60.7    7.0  8.04   622     0   101   1.21 11:58:49    
 48.7  11.4    0.0   39.9  1.08 107.6   10.4  7.43   906     0   101   1.21 11:58:59    
 29.3  10.9    0.0   59.8  0.68  67.9    7.3  6.81   627     0   101   1.21 11:59:09    
 48.4  11.5    0.0   40.2  1.18 117.7   11.5  7.22  1038     0   101   1.21 11:59:19    
 27.0   8.9    0.0   64.2  0.61  61.2    6.7  7.49   596     0   101   1.21 11:59:29    
 47.6  12.5    0.0   39.9  1.10 110.2   11.0  7.61  1003     0   101   1.21 11:59:39    
 28.0   7.9    0.0   64.2  0.60  60.2    6.9  7.12   570     0   101   1.21 11:59:49    
 46.7  12.4    0.0   40.9  1.12 111.5   10.1  7.44   906     0   101   1.21 11:59:59    
 57.8  35.1    0.2    6.9  2.21 220.7   77.9  0.64  8565     0   101   1.21 12:00:09    
 38.6  24.4    0.2   36.8  1.28 127.6   21.8  0.14  3428     0   101   1.20 12:00:19    
 43.0  17.3    0.0   39.6  1.11 110.8   11.5  0.50  1201     0   101   1.21 12:00:29    
 44.6  13.9    0.0   41.5  0.97  97.4    9.8  3.92  1197     0   101   1.21 12:00:39    
 40.4  14.6    0.0   45.0  0.93  93.2    9.2  4.56   956     0   101   1.21 12:00:49    
 48.0  12.3    0.0   39.7  1.25 124.9   12.7  5.38  1105     0   101   1.21 12:00:59    
 34.6  15.1    0.0   50.3  0.84  84.1    8.9  6.04   710     0   101   1.21 12:01:09    
%user  %sys  %wait  %idle physc %entc  lbusy   app  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------   --- ----- ----- -----  ------ --------
 46.1  14.3    0.0   39.6  1.23 123.3   12.4  4.35  1239     0   101   1.21 12:01:19    
 24.9   8.0    0.0   67.1  0.56  56.1    6.1  6.40   620     0   101   1.21 12:01:29    
 45.7  14.1    0.0   40.1  1.18 118.0   11.9  4.95  1095     0   101   1.21 12:01:39    
 31.9   7.8    0.0   60.3  0.67  67.2    7.2  6.04   694     0   101   1.21 12:01:49    
 44.5  15.6    0.0   39.9  1.36 136.1   13.9  5.95  1175     0   101   1.21 12:01:59    
 41.6  11.4    0.0   47.0  0.89  89.2    8.5  5.17   761     0   101   1.21 12:02:09    
 42.1  16.5    0.0   41.5  0.97  97.1    9.9  5.33  1280     0   101   1.21 12:02:19    
 47.9  11.8    0.0   40.4  1.10 110.0   10.4  4.37   841     0   101   1.21 12:02:29    
 31.3  13.8    0.0   54.9  0.77  76.6    8.5  5.88   779     0   101   1.21 12:02:39    
 48.7  11.2    0.0   40.0  1.20 119.8   11.4  5.59   834     0   101   1.21 12:02:49    
 30.3  13.0    0.0   56.8  0.73  72.7    7.9  6.74   808     0   101   1.21 12:02:59    
 46.6  13.8    0.0   39.6  1.17 117.3   11.8  3.86  1160     0   101   1.21 12:03:09    
 34.1  12.4    0.0   53.5  0.79  79.1    8.1  5.28   952     0   101   1.21 12:03:19    
 46.3  12.6    0.0   41.1  1.06 105.5    9.7  5.31   882     0   101   1.21 12:03:29    
 30.9   9.8    0.0   59.3  0.68  67.9    7.7  6.73  1079     0   101   1.21 12:03:39    
 45.5  14.2    0.0   40.3  1.18 117.6   11.6  6.57   947     0   101   1.21 12:03:49    
 38.6   7.8    0.0   53.6  0.79  78.6    7.8  7.87   700     0   101   1.21 12:03:59    
 40.8  19.9    0.0   39.3  1.06 106.4   11.9  4.60  1521     0   101   1.21 12:04:09    
 47.8  12.0    0.0   40.3  1.09 108.7   10.3  4.43   903     0   101   1.21 12:04:19    
 30.7  11.5    0.0   57.8  0.72  71.9    8.0  6.01   671     0   101   1.21 12:04:29    
 48.4  11.4    0.0   40.2  1.16 115.5   10.6  6.44   798     0   101   1.21 12:04:39    
%user  %sys  %wait  %idle physc %entc  lbusy   app  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------   --- ----- ----- -----  ------ --------
 30.0  12.0    0.0   58.0  0.71  71.3    7.4  7.70   666     0   101   1.21 12:04:49    
 48.8  10.4    0.0   40.9  1.12 112.4   10.1  7.16   847     0   101   1.21 12:04:59    
 45.6  29.9    0.0   24.5  1.17 117.4   22.6  4.99  2166     0   101   1.21 12:05:09    
 43.7  16.1    0.0   40.1  1.14 113.8   10.3  4.91  1240     0   101   1.21 12:05:19    
 47.2  12.3    0.0   40.5  1.04 104.5   10.4  5.67   831     0   101   1.21 12:05:29    
 25.0  16.5    0.1   58.4  0.71  71.1    8.3  6.12  1080     0   101   1.21 12:05:39    
 49.2  10.1    0.0   40.7  1.10 109.8   10.2  6.48   773     0   101   1.21 12:05:49    
 31.5  10.8    0.0   57.7  0.72  72.1    7.7  6.59   754     0   101   1.21 12:05:59    
 43.4  17.1    0.0   39.6  1.26 126.4   13.7  3.77  1607     0   101   1.21 12:06:09    
 41.1  17.5    0.0   41.4  0.97  96.6   10.6  4.80  1444     0   101   1.21 12:06:19    
 37.5  14.3    0.0   48.2  0.88  87.8    8.7  5.15   891     0   101   1.21 12:06:29    
 48.1  11.4    0.1   40.4  1.08 107.7   10.5  5.58  1091     0   101   1.21 12:06:39    
 22.6  14.5    0.0   62.9  0.63  63.3    7.5  6.69   887     0   101   1.21 12:06:49    
 48.5  10.7    0.0   40.8  1.10 110.3   10.2  6.68   926     0   101   1.21 12:06:59    
 34.1  13.8    0.0   52.1  0.81  80.7    8.6  6.23   999     0   101   1.21 12:07:09    
 44.1  15.1    0.0   40.8  1.10 110.1   11.1  5.51  1091     0   101   1.21 12:07:19    
 47.4  11.2    0.0   41.4  0.98  97.9    9.2  5.41   776     0   101   1.21 12:07:29    
 37.3  15.3    0.1   47.3  0.88  88.0    9.6  5.81   993     0   101   1.21 12:07:39    
 49.3  11.1    0.0   39.6  1.14 114.5   11.6  4.93   775     0   101   1.21 12:07:49    
 25.9  10.4    0.0   63.7  0.62  62.2    7.0  6.17   671     0   101   1.21 12:07:59    
 46.5  14.4    0.0   39.1  1.20 119.6   12.1  4.28  1213     0   101   1.21 12:08:09    
%user  %sys  %wait  %idle physc %entc  lbusy   app  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------   --- ----- ----- -----  ------ --------
 28.8  10.7    0.0   60.5  0.67  66.8    7.7  5.63   905     0   101   1.21 12:08:19    
 47.1  12.2    0.0   40.7  1.08 107.7    9.6  5.08   829     0   101   1.21 12:08:29    
 34.9  11.7    0.0   53.3  0.79  78.8    8.7  6.59  1177     0   101   1.21 12:08:39    
 45.5  14.1    0.0   40.4  1.05 105.3   10.3  7.08   689     0   101   1.21 12:08:49    
 42.7   8.9    0.0   48.4  0.87  87.3    8.3  7.25   716     0   101   1.21 12:08:59    
 43.9  16.9    0.0   39.2  1.03 102.9   11.3  4.42   991     0   101   1.21 12:09:09    
 48.9  10.5    0.0   40.7  1.01 101.2    9.4  7.36   808     0   101   1.21 12:09:19    
 33.8  12.2    0.0   54.0  0.78  78.2    8.7  6.38   688     0   101   1.21 12:09:29    
 48.4  11.7    0.0   39.9  1.14 114.1   10.8  6.96   863     0   101   1.21 12:09:39    
 25.5   9.9    0.0   64.6  0.60  59.8    7.1  7.66   613     0   101   1.21 12:09:49    
 48.4  11.7    0.0   39.9  1.14 114.2   10.7  5.79   793     0   101   1.21 12:09:59    
 51.3  30.6    0.0   18.1  1.60 159.8   39.0  3.10  3261     0   101   1.21 12:10:09    
 44.6  15.4    0.0   40.0  1.08 108.4   10.0  5.79  1401     0   101   1.21 12:10:19    
 46.0  10.0    0.0   44.1  0.94  93.6    8.4  5.62   761     0   101   1.21 12:10:29    
 38.7  15.4    0.0   45.9  0.91  91.3    9.5  5.96   917     0   101   1.21 12:10:39    
 50.3   8.9    0.0   40.8  1.08 107.5    9.8  6.60   596     0   101   1.21 12:10:49    
 32.0  13.2    0.0   54.8  0.76  76.1    8.3  7.16   829     0   101   1.21 12:10:59    
 48.5  11.7    0.0   39.9  1.14 114.2   11.0  5.80   811     0   101   1.21 12:11:09    
 28.8  12.0    0.0   59.2  0.69  68.9    7.5  7.05   856     0   101   1.21 12:11:19    
 48.3  11.4    0.0   40.2  1.07 106.9   10.3  6.35   738     0   101   1.21 12:11:29    
 39.9  21.1    0.3   38.7  1.05 105.2   11.9  6.88  1646     0   101   1.21 12:11:39    
%user  %sys  %wait  %idle physc %entc  lbusy   app  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------   --- ----- ----- -----  ------ --------
 45.2  14.6    0.0   40.2  1.15 115.0   10.3  6.30   861     0   101   1.21 12:11:49    
 35.9   9.5    0.0   54.7  0.77  76.6    7.8  7.09   800     0   101   1.21 12:11:59    
 44.0  17.3    0.0   38.7  1.15 115.1   13.4  4.56  1131     0   101   1.21 12:12:09    
 48.0  12.8    0.0   39.2  1.06 105.9   10.8  6.34   923     0   101   1.21 12:12:19    
 30.5   9.8    0.0   59.7  0.69  68.7    7.3  6.32   663     0   101   1.21 12:12:29    
 48.3  12.3    0.1   39.3  1.17 116.7   12.2  6.05   790     0   101   1.21 12:12:39    
 25.3  10.9    0.0   63.7  0.62  62.2    7.0  7.44   677     0   101   1.21 12:12:49    
 48.7  11.0    0.0   40.2  1.06 106.1   10.3  6.60   727     0   101   1.21 12:12:59    
 31.8  13.9    0.0   54.3  0.77  77.5    8.2  5.99  1015     0   101   1.21 12:13:09    
 47.2  12.0    0.0   40.9  1.10 109.8   10.2  5.41   865     0   101   1.21 12:13:19    
 28.1   9.0    0.0   62.9  0.62  61.8    7.3  6.99   686     0   101   1.21 12:13:29    
 44.9  15.1    0.1   39.9  1.17 117.4   12.0  7.02  1436     0   101   1.21 12:13:39    
 46.4  14.1    0.0   39.5  1.02 101.8   10.6  6.71   835     0   101   1.21 12:13:49    
 41.5  18.1    0.0   40.5  0.98  98.5    9.8  5.78   990     0   101   1.21 12:13:59    
 46.7  14.5    0.0   38.8  1.44 144.0   15.6  3.61  1182     0   101   1.21 12:14:09    
 39.7  18.0    0.0   42.3  0.94  93.9   10.8  5.06   897     0   101   1.21 12:14:19    
 46.8  13.9    0.0   39.3  1.23 122.6   12.2  5.82   755     0   101   1.21 12:14:29    
 44.3  15.7    0.0   39.9  1.11 110.8   11.0  6.64  1079     0   101   1.21 12:14:39    
 44.4  16.9    0.0   38.6  1.26 126.4   14.1  5.35  1092     0   101   1.21 12:14:49    
 47.7  13.3    0.0   38.9  1.18 117.7   12.4  7.37  1233     0   101   1.21 12:14:59    
 45.6  35.8    0.0   18.6  1.93 192.5   42.9  1.51  5359     0   101   1.21 12:15:09    
%user  %sys  %wait  %idle physc %entc  lbusy   app  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------   --- ----- ----- -----  ------ --------
 46.0  16.2    0.0   37.8  1.61 160.6   17.8  3.90  2296     0   101   1.21 12:15:19    
 34.8  13.2    0.0   52.0  0.79  78.7    9.2  4.71   773     0   101   1.21 12:15:29    
 45.1  15.7    0.0   39.2  1.40 139.6   13.2  6.72  1276     0   101   1.21 12:15:39    
 44.4  15.7    0.1   39.9  1.11 111.3   11.3  4.99  1012     0   101   1.21 12:15:49    
 44.4  16.0    0.0   39.6  1.07 106.6   11.1  6.99   934     0   101   1.21 12:15:59    
 47.6  13.6    0.0   38.8  1.33 133.2   14.4  4.59   883     0   101   1.21 12:16:09    
 41.1  19.9    0.0   39.0  1.02 102.1   11.3  5.14  1358     0   101   1.21 12:16:19    
 48.1  12.9    0.0   39.0  1.20 119.6   11.7  5.80   815     0   101   1.21 12:16:29    
 43.5  17.2    0.0   39.4  1.00  99.7   10.5  5.56   819     0   101   1.21 12:16:39    
 45.1  15.6    0.1   39.2  1.26 126.1   13.0  6.29   887     0   101   1.21 12:16:49    
 46.9  13.7    0.0   39.4  1.23 123.0   12.9  6.84  1004     0   101   1.21 12:16:59    
 41.8  18.2    0.0   40.0  1.08 108.4   11.5  5.40   926     0   101   1.21 12:17:09    
 47.5  14.0    0.0   38.5  1.27 127.4   13.5  6.39  1113     0   101   1.21 12:17:19    
 41.3  16.6    0.0   42.1  0.97  97.2   10.0  5.63   856     0   101   1.21 12:17:29    
 47.1  14.1    0.0   38.9  1.27 126.7   13.5  6.45   925     0   101   1.21 12:17:39    
 45.0  15.1    0.0   39.9  0.99  99.2   11.4  5.46   985     0   101   1.21 12:17:49    
 44.5  15.9    0.0   39.6  1.27 127.3   12.2  6.36  1143     0   101   1.21 12:17:59    
 45.7  15.9    0.0   38.5  1.35 135.5   15.3  2.53  1541     0   101   1.21 12:18:09    
 40.9  18.5    0.0   40.7  0.99  99.2   10.6  4.45  1162     0   101   1.21 12:18:19    
 47.9  13.1    0.0   39.0  1.24 124.0   12.1  4.94   786     0   101   1.21 12:18:29    
 40.0  16.4    0.0   43.6  0.93  92.6   10.3  6.74  1078     0   101   1.21 12:18:39    
%user  %sys  %wait  %idle physc %entc  lbusy   app  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------   --- ----- ----- -----  ------ --------
 45.8  15.2    0.1   38.8  1.32 131.7   13.6  6.12  1170     0   101   1.21 12:18:49    
 45.1  14.7    0.0   40.2  0.98  97.8   10.5  7.75  1049     0   101   1.21 12:18:59    
 40.4  20.7    0.0   38.9  1.21 121.2   13.3  5.79  1619     0   101   1.21 12:19:09    
 46.7  14.1    0.0   39.2  1.41 141.0   13.6  5.58  1238     0   101   1.21 12:19:19    
 35.2  15.1    0.0   49.6  0.84  83.8    9.1  6.88   898     0   101   1.21 12:19:29    
 48.2  13.1    0.0   38.6  1.23 123.3   12.8  6.69   963     0   101   1.21 12:19:39    
 43.0  17.0    0.0   39.9  0.99  99.1   10.4  7.28  1056     0   101   1.21 12:19:49    
 46.7  13.9    0.0   39.4  1.20 119.8   12.3  6.45  1029     0   101   1.21 12:19:59    
 51.0  26.3    0.0   22.7  2.18 217.7   42.7  2.53  3267     0   101   1.21 12:20:09    
 41.7  18.5    0.0   39.8  1.10 110.4   11.0  4.68  1365     0   101   1.21 12:20:19    
 48.8  11.2    0.0   40.0  1.13 112.6   10.6  5.45   869     0   101   1.21 12:20:29    
 22.1  14.4    0.0   63.5  0.62  62.0    7.5  5.82   714     0   101   1.21 12:20:39    
 45.7  14.5    0.1   39.7  1.21 120.6   11.8  6.75  1172     0   101   1.21 12:20:49    
 42.0  12.9    0.0   45.1  0.93  93.1    9.0  6.90  1039     0   101   1.21 12:20:59    
 42.6  17.8    0.0   39.5  1.11 110.8   12.1  4.67  1046     0   101   1.21 12:21:09    
 44.7  15.2    0.0   40.1  1.19 119.3   11.5  5.05  1793     0   101   1.21 12:21:19    
 29.6  12.3    0.0   58.0  0.71  71.0    7.7  5.71   751     0   101   1.21 12:21:29    
 48.5  11.0    0.0   40.4  1.07 106.8    9.5  5.88   864     0   101   1.21 12:21:39    
 27.5  15.4    0.1   57.0  0.72  72.4    7.6  6.90  1067     0   101   1.21 12:21:49    
 47.5  12.7    0.0   39.8  1.19 118.7   12.0  6.23  1078     0   101   1.21 12:21:59    
 35.7  15.9    0.0   48.4  0.86  86.0    9.8  6.04   909     0   101   1.21 12:22:09    
%user  %sys  %wait  %idle physc %entc  lbusy   app  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------   --- ----- ----- -----  ------ --------
 44.6  14.4    0.0   41.0  1.07 107.5   10.5  6.47  1045     0   101   1.21 12:22:19    
 43.3  15.4    0.0   41.3  0.99  99.3    9.7  5.93   982     0   101   1.21 12:22:29    
 28.9  12.6    0.0   58.5  0.71  70.8    8.4  6.12   875     0   101   1.21 12:22:39    
 47.5  13.2    0.2   39.1  1.25 125.4   11.9  6.17  1118     0   101   1.21 12:22:49    
 30.3  11.5    0.0   58.2  0.71  71.5    7.3  5.48   924     0   101   1.21 12:22:59    
 46.3  14.1    0.0   39.5  1.14 114.1   11.9  4.59  1376     0   101   1.21 12:23:09    
 29.0  10.2    0.0   60.9  0.66  65.9    7.6  5.57   659     0   101   1.21 12:23:19    
 47.5  12.2    0.0   40.2  1.13 112.8    9.9  5.91   790     0   101   1.21 12:23:29    
 34.7  11.1    0.0   54.3  0.78  78.3    8.2  7.57  1030     0   101   1.21 12:23:39    
 45.2  14.0    0.1   40.7  1.07 106.7   10.6  6.87   800     0   101   1.21 12:23:49    
 44.7  12.9    0.0   42.5  0.94  94.0   10.1  7.23   958     0   101   1.21 12:23:59    
 40.1  16.1    0.0   43.9  0.92  92.3    9.9  4.61   711     0   101   1.21 12:24:09    
 48.2  11.2    0.0   40.6  1.07 106.7   10.3  5.80   911     0   101   1.21 12:24:19    
 28.9  10.8    0.0   60.3  0.67  67.0    8.0  5.99   831     0   101   1.21 12:24:29    
 47.8  11.9    0.0   40.3  1.15 115.5   10.1  6.33  1155     0   101   1.21 12:24:39    
 20.8  12.1    0.0   67.0  0.56  56.1    6.8  6.94   813     0   101   1.21 12:24:49    
 47.2  13.4    0.0   39.4  1.29 128.6   13.6  6.74  1184     0   101   1.21 12:24:59    
 44.9  26.4    0.0   28.7  1.43 143.0   23.3  4.03  2619     0   101   1.21 12:25:09    
 32.9  14.4    0.0   52.7  0.80  79.6    8.5  5.48   994     0   101   1.21 12:25:19    
 49.4  10.4    0.0   40.2  1.07 106.9    9.6  5.06   700     0   101   1.21 12:25:29    
 15.0  12.9    0.0   72.0  0.48  48.4    6.4  6.48   632     0   101   1.21 12:25:39    
%user  %sys  %wait  %idle physc %entc  lbusy   app  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------   --- ----- ----- -----  ------ --------
 46.6  13.9    0.1   39.4  1.13 112.5   11.2  5.58   913     0   101   1.21 12:25:49    
 39.6  10.8    0.1   49.5  0.82  82.2    9.8  6.86   749     0   101   1.21 12:25:59    
 44.5  15.4    0.0   40.1  1.07 107.2   11.2  4.88   944     0   101   1.21 12:26:09    
 43.9  11.5    0.0   44.7  0.92  92.4    9.1  6.72   842     0   101   1.21 12:26:19    
 43.0  16.4    0.0   40.6  1.03 103.4   10.8  4.57   893     0   101   1.21 12:26:29    
 47.9  12.7    0.0   39.4  1.20 120.0   11.6  6.64  1102     0   101   1.21 12:26:39    
 25.2  10.0    0.0   64.8  0.60  60.1    6.7  5.74   659     0   101   1.21 12:26:49    
 47.7  12.1    0.2   40.0  1.18 118.1   11.1  7.19   956     0   101   1.21 12:26:59    
 33.0  15.4    0.0   51.6  0.81  80.6    9.4  5.05  1056     0   101   1.21 12:27:09    
 47.9  11.8    0.0   40.2  1.10 109.8   10.5  5.97   901     0   101   1.21 12:27:19    
 30.1  10.3    0.0   59.6  0.69  68.9    7.7  5.71   521     0   101   1.21 12:27:29    
 47.0  12.8    0.0   40.2  1.13 113.0   11.2  6.00  1061     0   101   1.21 12:27:39    
 28.7   7.6    0.0   63.7  0.61  61.3    7.1  6.39   624     0   101   1.21 12:27:49    
 45.6  13.5    0.0   41.0  1.07 106.5   10.8  6.02   911     0   101   1.21 12:27:59    
 42.9  16.7    0.0   40.4  1.08 108.1   10.8  4.36  1344     0   101   1.21 12:28:09    
 38.4  14.3    0.0   47.3  0.88  88.3    9.1  4.88   921     0   101   1.21 12:28:19    
 49.4  10.3    0.0   40.2  1.00 100.3    9.5  5.57   845     0   101   1.21 12:28:29    
 38.3  17.0    0.0   44.7  0.93  92.8   10.3  4.89  1334     0   101   1.21 12:28:39    
 48.4  11.1    0.0   40.4  1.17 117.3   10.1  4.96   865     0   101   1.21 12:28:49    
 26.4  12.2    0.0   61.4  0.66  65.9    7.7  4.88   981     0   101   1.21 12:28:59    
 48.0  13.0    0.0   39.0  1.16 116.1   11.4  4.85  1052     0   101   1.21 12:29:09    
%user  %sys  %wait  %idle physc %entc  lbusy   app  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------   --- ----- ----- -----  ------ --------
 26.5  11.4    0.0   62.1  0.65  64.5    7.3  6.46   706     0   101   1.21 12:29:19    
 47.4  12.5    0.0   40.1  1.07 106.8   10.7  5.35   796     0   101   1.21 12:29:29    
 33.3   8.8    0.0   57.9  0.71  71.3    7.3  7.55   659     0   101   1.21 12:29:39    
 45.2  14.2    0.0   40.6  1.13 113.2   11.6  6.25   891     0   101   1.21 12:29:49    
 37.1   9.7    0.1   53.1  0.79  78.6    7.6  6.76   895     0   101   1.21 12:29:59    
 60.8  36.5    0.0    2.7  2.32 232.1   79.3  0.86  7499     0   101   1.21 12:30:09    
 62.1  26.3    0.0   11.7  2.77 276.6   70.7  1.26  6615     0   101   1.21 12:30:19    
 62.5  24.9    0.1   12.5  2.86 286.1   68.1  2.36  3452     0   101   1.21 12:30:29    
 56.1  20.7    0.1   23.1  1.45 144.8   26.9  5.80  1638     0   101   1.21 12:30:39    
 46.0  17.3    0.0   36.7  1.07 107.0   12.6  4.92  1136     0   101   1.21 12:30:49    
 48.0  11.6    0.0   40.3  1.04 103.9   10.0  7.07  1146     0   101   1.21 12:30:59    
 39.2  16.9    0.0   43.9  0.89  89.2   11.6  5.39  1052     0   101   1.21 12:31:09    
 48.2  14.1    0.0   37.7  1.28 127.6   14.4  4.86  1698     0   101   1.21 12:31:19    
 39.6  16.9    0.1   43.5  0.87  86.6   11.1  5.74  1253     0   101   1.21 12:31:29    
 48.3  12.0    0.0   39.7  1.08 107.8   10.7  7.22   931     0   101   1.21 12:31:39    
 48.4  17.4    0.0   34.2  0.95  94.7   15.1  5.41  1065     0   101   1.21 12:31:49    
 47.6  17.4    0.0   35.0  1.34 134.1   16.7  6.61  1588     0   101   1.21 12:31:59    
 42.9  12.6    0.0   44.5  0.94  93.9    9.2  6.58  1134     0   101   1.21 12:32:09    
 44.1  16.4    0.0   39.5  1.04 103.8   10.6  5.21  1018     0   101   1.21 12:32:19    
 48.8  13.0    0.0   38.2  1.05 104.6   11.2  5.35   950     0   101   1.21 12:32:29    
 54.0  22.9    0.1   23.0  1.21 120.7   24.5  6.49  1535     0   101   1.21 12:32:39    
%user  %sys  %wait  %idle physc %entc  lbusy   app  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------   --- ----- ----- -----  ------ --------
 62.6  23.5    0.0   13.8  2.14 214.0   51.6  4.41  3330     0   101   1.21 12:32:49    
 60.0  24.1    0.1   15.8  2.86 285.9   62.3  4.24  2680     0   101   1.21 12:32:59    
 57.7  25.5    0.1   16.7  1.77 176.5   39.2  3.15  2394     0   101   1.21 12:33:09    
 53.7  18.2    0.0   28.0  1.68 168.2   27.4  5.23  2015     0   101   1.21 12:33:19    
 25.2   7.9    0.0   66.9  0.56  56.2    5.6  6.36   676     0   101   1.21 12:33:29    
 47.4  13.9    0.0   38.8  1.12 111.7   12.2  6.37  1232     0   101   1.21 12:33:39    
 36.4   9.7    0.0   53.8  0.78  78.1    8.1  6.31   793     0   101   1.21 12:33:49    
 44.3  15.0    0.0   40.7  1.11 110.8   11.2  5.62   861     0   101   1.21 12:33:59    
 42.8  17.0    0.0   40.2  0.99  99.5   10.3  4.66  1554     0   101   1.21 12:34:09    
 39.0  16.3    0.0   44.7  0.92  92.5   10.0  4.51   997     0   101   1.21 12:34:19    
 48.4  11.3    0.0   40.4  1.07 106.9   10.2  4.99   921     0   101   1.21 12:34:29    
 28.2  15.5    0.0   56.4  0.74  73.8    8.1  6.25  1065     0   101   1.21 12:34:39    
 49.0  10.6    0.0   40.4  1.13 113.3   10.5  6.22   766     0   101   1.21 12:34:49    
 27.4  15.2    0.1   57.3  0.72  72.5    7.7  6.33   976     0   101   1.21 12:34:59    
 46.2  21.8    0.0   32.0  1.58 157.6   24.3  3.85  2273     0   101   1.21 12:35:09    
 47.4  14.0    0.0   38.5  1.09 108.8   11.3  4.63  1187     0   101   1.21 12:35:19    
 34.9  12.3    0.0   52.9  0.79  79.1    7.4  5.57   847     0   101   1.21 12:35:29    
 49.0  12.0    0.0   39.0  1.10 110.0   11.7  5.40   897     0   101   1.21 12:35:39    
 28.9  11.7    0.0   59.4  0.69  68.5    8.1  6.37   781     0   101   1.21 12:35:49    
 48.4  11.7    0.0   39.9  1.13 112.7   10.3  6.63   907     0   101   1.21 12:35:59    
 32.7  22.0    0.0   45.4  0.91  91.4    9.4  4.00  1871     0   101   1.21 12:36:09    
%user  %sys  %wait  %idle physc %entc  lbusy   app  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------   --- ----- ----- -----  ------ --------
 45.5  14.8    0.0   39.6  1.28 127.9   12.5  4.56  1379     0   101   1.21 12:36:19    
 27.2   7.3    0.0   65.5  0.59  58.6    6.4  4.94   681     0   101   1.21 12:36:29    
 45.6  14.6    0.0   39.8  1.17 117.4   11.7  5.19  1041     0   101   1.21 12:36:39    
 36.7   9.0    0.0   54.3  0.77  77.4    8.2  5.89   698     0   101   1.21 12:36:49    
 44.1  14.5    0.0   41.4  0.98  98.5    9.7  6.14   812     0   101   1.21 12:36:59    
 45.8  14.7    0.0   39.5  1.02 101.7   10.2  4.85   849     0   101   1.21 12:37:09    
 43.0  17.5    0.0   39.6  1.05 104.5   10.8  6.15  1082     0   101   1.21 12:37:19    
 48.9  10.7    0.0   40.4  1.12 112.0   10.7  5.32   797     0   101   1.21 12:37:29    
 26.8  14.2    0.0   59.0  0.70  69.7    7.9  6.37  1128     0   101   1.21 12:37:39    
 48.7  11.0    0.0   40.3  1.13 113.2   10.4  5.82   791     0   101   1.21 12:37:50    
 30.0  12.2    0.0   57.8  0.71  71.4    8.0  6.36   733     0   101   1.21 12:38:00    
 45.1  14.9    0.0   39.9  1.24 124.2   13.0  4.81  1373     0   101   1.21 12:38:10    
 31.3   8.8    0.0   59.9  0.68  67.7    7.0  5.30   723     0   101   1.21 12:38:20    
 45.8  13.4    0.0   40.8  1.08 107.5   10.7  6.71   705     0   101   1.21 12:38:30    
 41.3  12.6    0.0   46.1  0.92  91.6    8.5  6.66   871     0   101   1.21 12:38:40    
