
System configuration: type=Shared mode=Uncapped smt=4 lcpu=12 mem=8192MB psize=12 ent=1.00 

%user  %sys  %wait  %idle physc %entc  lbusy   app  vcsw phint  %nsp  %utcyc  Time  
 45.4  10.8    0.0   43.8  0.95  95.0    9.0  6.16   923     0   101   1.21 04:06:35    
 35.4  12.5    0.0   52.1  0.81  81.1    8.4  7.60   638     0   101   1.21 04:06:45    
 48.6  10.8    0.0   40.6  1.10 110.0   10.5  6.39   959     0   101   1.21 04:06:55    
 28.6  13.6    0.0   57.8  0.70  70.3    9.0  6.76   749     0   101   1.21 04:07:05    
 48.0  11.7    0.0   40.3  1.13 112.8   10.5  6.69  1087     0   101   1.21 04:07:15    
 28.9  10.0    0.0   61.1  0.66  66.1    7.0  7.12   706     0   101   1.21 04:07:25    
 47.7  11.3    0.0   41.0  1.15 115.0   10.8  5.66   926     0   101   1.21 04:07:35    
 29.7  10.2    0.0   60.1  0.67  66.6    8.2  7.41   672     0   101   1.21 04:07:45    
 47.0  12.0    0.0   40.9  1.13 112.9   10.3  6.33   984     0   101   1.21 04:07:55    
 35.6  10.1    0.0   54.3  0.77  77.1    8.1  5.72   638     0   101   1.21 04:08:05    
 43.4  16.7    0.0   39.9  1.19 118.9   11.5  4.97  1394     0   101   1.21 04:08:15    
 41.7   8.2    0.0   50.1  0.84  83.6    8.3  6.75   797     0   101   1.21 04:08:25    
 36.8  12.8    0.0   50.4  0.84  83.8    8.5  6.33   936     0   101   1.21 04:08:35    
%user  %sys  %wait  %idle physc %entc  lbusy   app  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------   --- ----- ----- -----  ------ --------
 48.6  11.4    0.0   40.0  1.19 118.6   11.7  7.09  1154     0   101   1.21 04:08:45    
 27.4  10.6    0.0   62.0  0.65  64.8    7.9  6.54   662     0   101   1.21 04:08:55    
 47.5  13.1    0.0   39.3  1.22 121.5   12.0  5.78   896     0   101   1.21 04:09:05    
 27.1   8.8    0.0   64.1  0.61  61.1    6.9  6.63   607     0   101   1.21 04:09:15    
 47.4  11.7    0.0   40.8  1.18 118.3   10.8  6.89  1035     0   101   1.21 04:09:25    
 29.8   7.6    0.0   62.6  0.64  63.8    6.8  7.16   517     0   101   1.21 04:09:35    
 46.3  12.8    0.0   41.0  1.14 113.9   10.1  6.98   905     0   101   1.21 04:09:45    
 31.7   7.2    0.0   61.1  0.66  66.1    6.9  7.20   544     0   101   1.21 04:09:55    
 49.6  29.5    0.0   20.9  1.73 172.8   35.2  4.36  2147     0   101   1.21 04:10:05    
 48.3  11.0    0.0   40.6  1.26 126.4   11.5  6.16  1366     0   101   1.21 04:10:15    
 31.0  13.2    0.0   55.8  0.74  74.3    8.2  6.85   985     0   101   1.21 04:10:25    
 49.8  10.0    0.0   40.2  1.07 107.3    9.9  6.82   690     0   101   1.21 04:10:35    
 29.8  10.6    0.0   59.6  0.68  68.5    7.4  8.04   924     0   101   1.21 04:10:45    
 48.8  11.2    0.0   39.9  1.12 112.4   10.9  6.55   747     0   101   1.21 04:10:55    
 31.3   9.9    0.0   58.8  0.70  69.5    7.9  6.83   795     0   101   1.21 04:11:05    
 46.4  13.7    0.0   39.9  1.12 111.6   10.8  6.21   828     0   101   1.21 04:11:15    
 34.1   9.2    0.0   56.7  0.73  72.7    8.0  6.64   841     0   101   1.21 04:11:25    
 45.9  13.6    0.0   40.5  1.07 107.1   10.7  6.55   750     0   101   1.21 04:11:35    
 40.2  11.3    0.0   48.5  0.87  87.4    8.5  7.76   719     0   101   1.21 04:11:45    
 44.9  14.0    0.0   41.1  1.04 104.0    9.6  6.50   786     0   101   1.21 04:11:55    
 46.9  13.5    0.0   39.6  1.05 105.0   10.9  5.78   989     0   101   1.21 04:12:05    
%user  %sys  %wait  %idle physc %entc  lbusy   app  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------   --- ----- ----- -----  ------ --------
 40.2  16.4    0.0   43.4  0.95  94.7    9.6  6.46   902     0   101   1.21 04:12:15    
 50.0   9.0    0.0   40.9  1.04 104.3    9.3  6.14   814     0   101   1.21 04:12:25    
 27.3  11.8    0.0   60.9  0.66  65.9    7.6  6.83   822     0   101   1.21 04:12:35    
 48.6  11.2    0.0   40.2  1.15 114.8   10.4  5.69   804     0   101   1.21 04:12:45    
 28.1   9.5    0.0   62.4  0.63  63.5    7.4  7.21   620     0   101   1.21 04:12:55    
 47.2  12.6    0.0   40.2  1.10 109.6   10.2  5.45   932     0   101   1.21 04:13:05    
 35.0  11.5    0.0   53.4  0.78  78.1    8.6  5.64   918     0   101   1.21 04:13:15    
 45.3  13.7    0.0   41.0  1.07 107.4    9.9  6.03   734     0   101   1.21 04:13:25    
 37.8   7.9    0.0   54.3  0.77  77.5    8.1  6.98   608     0   101   1.21 04:13:35    
 44.0  15.2    0.0   40.8  1.02 101.6    9.9  7.20  1099     0   101   1.21 04:13:45    
 44.5   9.8    0.0   45.7  0.91  90.8    8.9  6.48   613     0   101   1.21 04:13:55    
 40.9  18.0    0.0   41.1  0.97  97.4   10.2  5.97   887     0   101   1.21 04:14:05    
 49.2  10.3    0.0   40.5  1.08 107.5    9.8  6.42   682     0   101   1.21 04:14:15    
 27.5  11.6    0.0   60.9  0.67  66.6    7.7  6.82   725     0   101   1.21 04:14:25    
 49.0  10.6    0.0   40.3  1.13 113.2   10.1  6.12   786     0   101   1.21 04:14:35    
 26.5   9.8    0.0   63.7  0.62  62.1    7.1  7.30   664     0   101   1.21 04:14:45    
 49.5  10.8    0.0   39.7  1.10 110.2   10.8  6.34   695     0   101   1.21 04:14:55    
 48.6  34.6    0.0   16.8  1.18 117.8   29.2  3.69  2719     0   101   1.21 04:15:05    
 40.5  25.7    0.0   33.8  1.45 144.5   20.2  3.22  2885     0   101   1.21 04:15:15    
 45.8  12.2    0.0   42.0  0.96  96.3    9.7  4.70   803     0   101   1.21 04:15:25    
 36.0  13.0    0.0   51.0  0.82  82.1    8.5  5.23   688     0   101   1.21 04:15:35    
%user  %sys  %wait  %idle physc %entc  lbusy   app  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------   --- ----- ----- -----  ------ --------
 49.5  10.0    0.0   40.5  1.06 106.3    9.9  6.71   683     0   101   1.21 04:15:45    
 30.1  12.1    0.0   57.8  0.72  71.6    8.0  7.06   660     0   101   1.21 04:15:55    
 47.6  12.3    0.0   40.1  1.16 116.0   10.9  5.50   981     0   101   1.21 04:16:05    
 32.6  13.9    0.0   53.5  0.79  79.1    8.3  6.41   772     0   101   1.21 04:16:15    
 48.8  10.3    0.0   40.9  1.04 104.1    9.5  6.73   818     0   101   1.21 04:16:25    
 29.4   9.3    0.0   61.3  0.65  65.0    7.6  6.78   701     0   101   1.21 04:16:35    
 47.6  11.8    0.0   40.6  1.09 108.7   10.3  7.18   908     0   101   1.21 04:16:45    
 35.4   8.8    0.0   55.8  0.74  73.9    8.1  8.18   644     0   101   1.21 04:16:55    
 44.4  15.0    0.0   40.6  1.10 110.2   10.6  6.09   814     0   101   1.21 04:17:05    
 46.7  12.1    0.0   41.2  0.98  98.0   10.0  7.06   914     0   101   1.21 04:17:15    
 37.4  12.3    0.0   50.3  0.84  83.9    8.5  7.29   862     0   101   1.21 04:17:25    
 49.3   9.3    0.0   41.4  0.99  99.3    9.2  6.08   564     0   101   1.21 04:17:35    
 32.0  11.7    0.0   56.3  0.74  74.0    8.4  7.58   650     0   101   1.21 04:17:45    
 49.6   9.5    0.0   40.9  1.10 109.7    9.3  6.41   718     0   101   1.21 04:17:55    
 29.0  13.6    0.0   57.4  0.72  71.9    8.2  5.58   949     0   101   1.21 04:18:05    
 45.2  16.6    0.1   38.0  1.23 123.0   12.8  4.58  1239     0   101   1.21 04:18:15    
 31.3  12.4    0.1   56.3  0.72  71.8    8.9  6.44   981     0   101   1.21 04:18:25    
 46.4  12.8    0.0   40.8  1.14 114.3   10.3  6.11   758     0   101   1.21 04:18:35    
 36.2   9.0    0.0   54.9  0.77  76.5    7.8  7.37   953     0   101   1.21 04:18:45    
 45.7  13.3    0.0   41.1  1.03 102.7    9.7  7.39   827     0   101   1.21 04:18:55    
 42.1  12.4    0.0   45.4  0.92  92.5    8.8  5.36   870     0   101   1.21 04:19:05    
%user  %sys  %wait  %idle physc %entc  lbusy   app  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------   --- ----- ----- -----  ------ --------
 40.7  18.1    0.0   41.2  1.02 101.8    9.7  6.80  1568     0   101   1.21 04:19:15    
 42.6   8.3    0.0   49.1  0.86  85.7    8.5  7.77   859     0   101   1.21 04:19:25    
 35.7  12.2    0.0   52.1  0.81  81.2    8.1  6.17   694     0   101   1.21 04:19:35    
 48.3  11.1    0.0   40.6  1.05 105.3   10.0  2.89   897     0   101   1.21 04:19:45    
 29.4  11.2    0.0   59.4  0.69  68.7    8.3  6.79   657     0   101   1.21 04:19:55    
 54.2  23.3    0.0   22.5  1.79 178.7   33.3  5.19  2185     0   101   1.21 04:20:05    
 41.5  16.4    0.0   42.1  0.96  96.5   10.2  4.50  1319     0   101   1.21 04:20:15    
 47.1  11.9    0.0   41.0  1.09 109.2    9.5  6.48   978     0   101   1.21 04:20:25    
 35.6  10.4    0.0   54.0  0.77  77.5    8.4  5.86   636     0   101   1.21 04:20:35    
 46.1  13.2    0.0   40.7  1.10 109.6   10.4  6.69   867     0   101   1.21 04:20:45    
 40.2   9.6    0.0   50.2  0.84  84.3    8.3  6.29   679     0   101   1.21 04:20:55    
 43.3  16.0    0.1   40.6  1.12 111.8   10.5  5.31   856     0   101   1.21 04:21:05    
 45.1  15.6    0.0   39.3  1.12 112.3   12.2  6.42  1708     0   101   1.21 04:21:15    
 31.7  12.9    0.0   55.4  0.76  75.8    8.8  7.37   732     0   101   1.21 04:21:25    
 49.9   9.9    0.0   40.3  1.09 108.5    9.9  7.00   776     0   101   1.21 04:21:35    
 26.5  10.6    0.0   63.0  0.63  63.0    7.0  7.67   846     0   101   1.21 04:21:45    
 48.6  11.6    0.0   39.8  1.16 116.1   11.0  7.32   707     0   101   1.21 04:21:55    
 31.0  11.6    0.0   57.4  0.71  71.3    8.1  7.58   860     0   101   1.21 04:22:05    
 46.2  13.9    0.0   39.8  1.21 121.2   12.2  6.57  1071     0   101   1.21 04:22:15    
 32.7   6.9    0.0   60.4  0.66  66.4    7.4  7.96   826     0   101   1.21 04:22:25    
 44.7  13.2    0.0   42.1  0.98  97.7    9.2  5.63   618     0   101   1.21 04:22:35    
%user  %sys  %wait  %idle physc %entc  lbusy   app  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------   --- ----- ----- -----  ------ --------
 48.3  11.9    0.0   39.7  1.06 105.5   11.0  6.67  1110     0   101   1.21 04:22:45    
 36.7  11.1    0.0   52.2  0.81  81.0    8.3  7.14   587     0   101   1.21 04:22:55    
 48.1  12.2    0.1   39.6  1.13 113.0   11.8  5.56  1058     0   101   1.21 04:23:05    
 33.4  14.5    0.0   52.1  0.81  81.3    8.8  6.02   947     0   101   1.21 04:23:15    
 48.6  10.6    0.0   40.7  1.08 107.9    9.6  5.90   854     0   101   1.21 04:23:25    
 27.8  10.4    0.0   61.8  0.65  64.7    7.3  7.27   591     0   101   1.21 04:23:35    
 47.7  11.9    0.0   40.4  1.21 120.7   11.2  6.79  1413     0   101   1.21 04:23:45    
 26.9   7.8    0.0   65.3  0.59  58.6    6.9  7.69   534     0   101   1.21 04:23:55    
 45.6  14.5    0.0   39.9  1.23 123.0   12.3  5.31  1199     0   101   1.21 04:24:05    
 33.6   8.1    0.0   58.3  0.71  70.8    7.6  6.05   594     0   101   1.21 04:24:15    
 45.9  14.0    0.0   40.1  1.06 105.8   10.4  7.42   896     0   101   1.21 04:24:25    
 38.2   8.5    0.0   53.3  0.79  79.0    7.8  6.54   584     0   101   1.21 04:24:35    
 44.9  14.5    0.0   40.6  1.12 112.2   10.5  7.71  1015     0   101   1.21 04:24:45    
 41.0   8.7    0.0   50.4  0.83  83.0    8.5  7.04   551     0   101   1.21 04:24:55    
 43.7  28.7    0.0   27.6  1.36 136.5   23.2  4.99  2538     0   101   1.21 04:25:05    
 49.4  11.5    0.0   39.1  1.15 115.5   11.6  6.65  1121     0   101   1.21 04:25:15    
 30.9  14.6    0.0   54.5  0.77  76.9    7.9  6.20   819     0   101   1.21 04:25:25    
 49.4   9.6    0.0   40.9  1.11 110.7   10.0  6.81   677     0   101   1.21 04:25:35    
 27.3  10.3    0.0   62.4  0.64  63.8    7.2  6.92   656     0   101   1.21 04:25:45    
 48.5  11.7    0.0   39.9  1.17 117.0   11.3  6.47   758     0   101   1.21 04:25:55    
 31.3  12.4    0.0   56.2  0.74  73.9    7.9  6.12   683     0   101   1.21 04:26:05    
%user  %sys  %wait  %idle physc %entc  lbusy   app  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------   --- ----- ----- -----  ------ --------
 47.7  12.4    0.0   40.0  1.19 118.5   11.5  7.07   902     0   101   1.21 04:26:15    
 26.9   7.3    0.0   65.7  0.57  57.5    6.8  7.74   639     0   101   1.21 04:26:25    
 46.4  12.6    0.0   41.0  1.08 107.5    9.8  6.07   640     0   101   1.21 04:26:35    
 37.1   9.4    0.0   53.5  0.77  77.0    8.4  7.26   683     0   101   1.21 04:26:45    
 45.8  14.1    0.0   40.1  1.04 104.5   10.7  6.86   806     0   101   1.21 04:26:55    
 45.1  12.5    0.0   42.4  0.96  96.3    9.5  5.94   772     0   101   1.21 04:27:05    
 41.3  14.9    0.0   43.8  0.94  94.0    9.7  6.76   828     0   101   1.21 04:27:15    
 44.7   8.1    0.0   47.2  0.89  89.0    8.5  7.04   665     0   101   1.21 04:27:25    
 36.7  12.5    0.0   50.8  0.83  82.6    9.5  7.53   620     0   101   1.21 04:27:35    
 49.2   9.7    0.0   41.1  0.99  99.0    8.7  7.18   685     0   101   1.21 04:27:45    
 31.0  11.2    0.0   57.9  0.72  71.8    8.2  7.46   628     0   101   1.21 04:27:55    
 48.0  13.1    0.0   38.9  1.15 115.3   11.4  5.92   863     0   101   1.21 04:28:05    
 31.5  13.3    0.0   55.2  0.76  75.6    8.6  5.93   909     0   101   1.21 04:28:15    
 49.6   9.9    0.0   40.5  1.08 107.9    9.6  7.37   689     0   101   1.21 04:28:25    
 26.4  10.2    0.0   63.4  0.62  61.6    7.3  7.24   576     0   101   1.21 04:28:35    
 47.9  11.8    0.0   40.4  1.17 116.9   11.1  7.86  1102     0   101   1.21 04:28:45    
 27.3   9.3    0.0   63.4  0.62  62.3    7.4  7.79   593     0   101   1.21 04:28:55    
 46.7  13.2    0.0   40.1  1.16 116.0   11.1  6.97   825     0   101   1.21 04:29:05    
 32.1   9.5    0.0   58.5  0.70  70.2    7.4  7.97   586     0   101   1.21 04:29:15    
 47.3  11.9    0.0   40.7  1.11 110.5   10.3  7.35   953     0   101   1.21 04:29:25    
 26.7   6.5    0.0   66.8  0.56  56.2    6.4  8.51   532     0   101   1.21 04:29:35    
%user  %sys  %wait  %idle physc %entc  lbusy   app  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------   --- ----- ----- -----  ------ --------
 46.2  13.0    0.0   40.8  1.09 109.4    9.9  7.81   616     0   101   1.21 04:29:45    
 35.9   8.8    0.0   55.2  0.75  75.5    7.7  7.78   604     0   101   1.21 04:29:55    
 61.3  26.8    0.0   11.9  1.94 193.9   51.3  4.04  3801     0   101   1.21 04:30:05    
 50.3  29.5    0.0   20.1  1.96 195.7   47.1  1.94  3929     0   101   1.21 04:30:15    
 31.4   9.5    0.0   59.1  0.68  68.5    7.1  4.55  1063     0   101   1.21 04:30:25    
 44.7  14.9    0.0   40.4  1.05 105.2    9.9  4.77   818     0   101   1.21 04:30:35    
 40.1  10.3    0.0   49.6  0.84  84.0    8.7  6.52   783     0   101   1.21 04:30:45    
 44.6  14.2    0.0   41.3  1.00  99.6    9.5  6.90   804     0   101   1.21 04:30:55    
 46.6  13.2    0.0   40.2  1.01 101.4   10.2  5.66  1028     0   101   1.21 04:31:05    
 38.3  14.9    0.0   46.8  0.90  89.8    8.8  6.77  1040     0   101   1.21 04:31:15    
 48.9  10.4    0.0   40.7  1.11 110.8   10.1  6.74  1036     0   101   1.21 04:31:25    
 31.2  12.8    0.0   56.1  0.73  72.6    9.2  6.56   725     0   101   1.21 04:31:35    
 48.4  11.0    0.0   40.6  1.08 107.8    9.6  6.89   887     0   101   1.21 04:31:45    
 31.0  12.0    0.0   56.9  0.72  72.4    8.4  6.83   728     0   101   1.21 04:31:55    
 46.6  13.6    0.0   39.7  1.20 119.9   11.8  5.84  1211     0   101   1.21 04:32:05    
 31.5  12.1    0.0   56.5  0.73  73.2    8.4  6.66   873     0   101   1.21 04:32:15    
 46.6  12.7    0.0   40.7  1.21 120.8   11.1  6.98   960     0   101   1.21 04:32:25    
 29.4   6.9    0.0   63.7  0.62  61.9    6.8  5.89   526     0   101   1.21 04:32:35    
 46.2  13.0    0.0   40.7  1.07 107.4   10.0  7.87   628     0   101   1.21 04:32:45    
 39.3   9.2    0.0   51.5  0.83  82.5    8.0  6.97   705     0   101   1.21 04:32:55    
 43.9  16.1    0.0   39.9  1.06 105.6   10.8  5.83   791     0   101   1.21 04:33:05    
%user  %sys  %wait  %idle physc %entc  lbusy   app  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------   --- ----- ----- -----  ------ --------
 47.0  12.7    0.0   40.3  1.01 100.8   10.0  4.89   967     0   101   1.21 04:33:15    
 37.5  13.2    0.0   49.3  0.85  85.5    8.6  6.81   753     0   101   1.21 04:33:25    
 49.1  10.2    0.0   40.6  1.07 106.7   10.1  6.82   731     0   101   1.21 04:33:35    
 30.5  12.9    0.0   56.5  0.72  71.7    9.3  7.58   946     0   101   1.21 04:33:45    
 49.3  10.1    0.0   40.6  1.12 111.6   10.0  7.22   820     0   101   1.21 04:33:55    
 27.9  11.4    0.0   60.7  0.66  66.0    7.5  7.01   765     0   101   1.21 04:34:05    
 44.3  15.6    0.0   40.1  1.20 119.8   11.5  6.69  1556     0   101   1.21 04:34:15    
 30.5  10.3    0.0   59.2  0.69  68.7    7.5  7.86   666     0   101   1.21 04:34:25    
 48.9  10.6    0.0   40.5  1.06 106.2    9.8  6.75   679     0   101   1.21 04:34:35    
 30.3  10.9    0.0   58.8  0.68  68.5    8.4  8.38   692     0   101   1.21 04:34:45    
 48.0  11.1    0.0   40.9  1.09 108.7    9.7  6.89   673     0   101   1.21 04:34:55    
 46.2  23.7    0.0   30.0  1.24 124.1   20.8  6.02  1712     0   101   1.21 04:35:05    
 44.1  15.6    0.0   40.2  1.27 127.0   11.4  6.26  1328     0   101   1.21 04:35:15    
 38.8   8.5    0.0   52.8  0.80  79.8    8.2  7.02   745     0   101   1.21 04:35:25    
 45.5  14.6    0.0   39.9  1.03 102.7   10.4  6.80   858     0   101   1.21 04:35:35    
 42.7   8.9    0.0   48.4  0.87  87.2    8.5  6.97   833     0   101   1.21 04:35:45    
 38.5  12.4    0.0   49.1  0.86  85.7    8.6  7.07   736     0   101   1.21 04:35:55    
 48.3  12.5    0.0   39.2  1.17 117.1   11.8  5.40   886     0   101   1.21 04:36:05    
 32.3  21.2    0.0   46.5  0.89  89.4    9.4  6.25  1854     0   101   1.21 04:36:15    
 48.9  10.8    0.0   40.3  1.15 115.5   11.0  6.42   838     0   101   1.21 04:36:25    
 26.0  10.5    0.0   63.4  0.61  61.4    7.5  5.80   741     0   101   1.21 04:36:35    
%user  %sys  %wait  %idle physc %entc  lbusy   app  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------   --- ----- ----- -----  ------ --------
 48.6  11.2    0.0   40.3  1.12 112.4   10.5  7.07   911     0   101   1.21 04:36:45    
 28.5  10.0    0.0   61.4  0.66  65.6    6.9  7.32   667     0   101   1.21 04:36:55    
 47.9  12.2    0.0   39.9  1.09 109.3   10.9  6.43   898     0   101   1.21 04:37:05    
 31.3  12.2    0.0   56.5  0.72  72.3    8.4  7.71   741     0   101   1.21 04:37:15    
 46.5  12.6    0.0   40.9  1.15 115.1   10.5  6.13   907     0   101   1.21 04:37:25    
 31.5   8.4    0.0   60.1  0.68  67.7    7.1  6.43   526     0   101   1.21 04:37:35    
 46.0  13.3    0.0   40.7  1.03 103.3    9.2  6.76   518     0   101   1.21 04:37:45    
 37.7   8.5    0.0   53.8  0.78  78.2    7.9  6.13   552     0   101   1.21 04:37:55    
 44.8  15.0    0.0   40.3  1.04 104.5   10.1  6.10   860     0   101   1.21 04:38:05    
 44.3  12.6    0.0   43.0  0.95  95.1    9.5  5.99  1000     0   101   1.21 04:38:15    
 40.0  13.4    0.0   46.6  0.89  89.2    9.4  7.27   744     0   101   1.21 04:38:25    
 49.3  10.2    0.0   40.6  1.03 103.0    9.6  6.17   604     0   101   1.21 04:38:35    
 31.8  12.6    0.0   55.6  0.74  74.5    8.9  8.73  1021     0   101   1.21 04:38:45    
 49.9   9.3    0.0   40.8  1.03 102.8    8.6  6.12   560     0   101   1.21 04:38:55    
 38.5  17.4    0.0   44.1  0.94  94.2   10.2  6.17  1173     0   101   1.21 04:39:05    
 48.5  11.4    0.0   40.1  1.09 108.8   10.0  6.92   686     0   101   1.21 04:39:15    
 29.6  11.2    0.0   59.2  0.69  69.2    7.5  7.79   980     0   101   1.21 04:39:25    
 48.9  10.6    0.0   40.5  1.08 108.3    9.9  7.72   661     0   101   1.21 04:39:35    
 28.6   9.1    0.0   62.3  0.64  64.0    7.0  7.94   616     0   101   1.21 04:39:45    
 48.8  10.4    0.0   40.8  1.06 105.8    9.2  7.54   554     0   101   1.21 04:39:55    
 50.7  27.1    0.0   22.2  1.76 176.4   35.4  4.33  2387     0   101   1.21 04:40:05    
%user  %sys  %wait  %idle physc %entc  lbusy   app  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------   --- ----- ----- -----  ------ --------
 44.8  15.3    0.1   39.9  1.14 113.6   10.6  6.50  1155     0   101   1.21 04:40:15    
 46.1  11.8    0.0   42.2  0.96  96.5    9.4  6.62  1018     0   101   1.21 04:40:25    
 38.9  12.6    0.0   48.5  0.87  86.9    8.5  5.68   735     0   101   1.21 04:40:35    
 48.5  11.4    0.0   40.1  1.10 109.8   10.4  6.16   804     0   101   1.21 04:40:45    
 34.4  12.4    0.0   53.2  0.79  79.2    8.5  6.03   525     0   101   1.21 04:40:55    
 49.0  10.7    0.0   40.3  1.12 112.5   10.0  6.08   893     0   101   1.21 04:41:05    
 28.8  12.8    0.1   58.4  0.70  69.7    8.1  6.32   673     0   101   1.21 04:41:15    
 48.5  11.2    0.0   40.4  1.11 110.8   10.2  5.62   876     0   101   1.21 04:41:25    
 26.4   8.4    0.0   65.2  0.59  59.4    6.9  8.09   595     0   101   1.21 04:41:35    
 47.4  13.2    0.0   39.4  1.21 120.6   11.9  6.38   943     0   101   1.21 04:41:45    
 27.7  10.0    0.0   62.3  0.64  64.0    6.9  7.39   640     0   101   1.21 04:41:55    
 45.9  14.5    0.0   39.7  1.24 124.4   12.8  5.25  1352     0   101   1.21 04:42:05    
 29.5   8.3    0.0   62.2  0.63  63.0    6.7  7.76   749     0   101   1.21 04:42:15    
 45.2  14.7    0.0   40.1  1.19 119.4   11.8  6.50   981     0   101   1.21 04:42:25    
 37.0   7.2    0.0   55.8  0.75  74.7    7.7  6.86   580     0   101   1.21 04:42:35    
 42.3  12.9    0.0   44.8  0.94  93.6    9.0  7.64   727     0   101   1.21 04:42:45    
 43.4   8.8    0.0   47.7  0.88  88.4    8.4  6.85   516     0   101   1.21 04:42:55    
 39.8  15.5    0.0   44.6  0.93  93.1    9.6  6.50   978     0   101   1.21 04:43:05    
 47.3  12.4    0.0   40.3  1.14 114.4   10.9  4.73   966     0   101   1.21 04:43:15    
 28.0  12.2    0.0   59.8  0.67  67.3    8.6  7.62   773     0   101   1.21 04:43:25    
 49.9   9.7    0.0   40.5  1.07 107.4    9.6  7.70   638     0   101   1.21 04:43:35    
%user  %sys  %wait  %idle physc %entc  lbusy   app  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------   --- ----- ----- -----  ------ --------
 28.5  12.3    0.0   59.2  0.68  68.2    8.5  7.65  1027     0   101   1.21 04:43:45    
 50.3   9.2    0.0   40.6  1.06 105.6    9.6  8.19   757     0   101   1.21 04:43:55    
 35.1  15.8    0.0   49.1  0.84  83.9    9.8  6.62  1046     0   101   1.21 04:44:05    
 48.6  10.8    0.0   40.6  1.06 106.1    9.7  7.46   724     0   101   1.21 04:44:15    
 26.5   9.5    0.0   64.0  0.60  60.3    7.5  7.70   720     0   101   1.21 04:44:25    
 46.8  12.7    0.0   40.5  1.11 111.0   10.3  7.42   923     0   101   1.21 04:44:35    
 38.8  13.3    0.0   47.8  0.88  88.2    9.0  6.85   974     0   101   1.21 04:44:45    
 44.2  14.6    0.0   41.2  1.00  99.7    9.4  6.56   715     0   101   1.21 04:44:55    
 48.6  32.6    0.0   18.7  1.64 164.4   38.2  4.03  3415     0   101   1.21 04:45:05    
 39.1  22.9    0.0   38.0  1.08 108.2   12.9  2.89  2369     0   101   1.21 04:45:15    
 47.2  12.2    0.0   40.6  1.10 109.9   10.0  5.33   981     0   101   1.21 04:45:25    
 31.5  10.2    0.0   58.2  0.71  71.2    7.6  5.66   744     0   101   1.21 04:45:35    
 47.3  12.1    0.0   40.6  1.18 118.5   11.1  8.19   953     0   101   1.21 04:45:45    
 30.1   8.3    0.0   61.6  0.64  63.8    7.3  7.97   664     0   101   1.21 04:45:55    
 45.2  14.2    0.0   40.7  1.16 116.4   11.2  7.29   783     0   101   1.21 04:46:05    
 40.5  11.3    0.1   48.0  0.86  86.3    9.0  6.69   878     0   101   1.21 04:46:15    
 42.5  14.1    0.0   43.5  0.96  95.9    8.9  6.91   743     0   101   1.21 04:46:25    
 43.8   9.4    0.0   46.7  0.90  89.6    9.0  6.78   631     0   101   1.21 04:46:35    
 35.1  11.3    0.0   53.6  0.78  78.2    8.1  7.52   669     0   101   1.21 04:46:45    
 49.5  10.6    0.0   40.0  1.02 102.2    9.9  7.71   705     0   101   1.21 04:46:55    
 36.1  14.8    0.0   49.1  0.84  84.2    9.8  7.29   871     0   101   1.21 04:47:05    
%user  %sys  %wait  %idle physc %entc  lbusy   app  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------   --- ----- ----- -----  ------ --------
 49.0  11.0    0.0   40.0  1.12 112.1   10.3  7.41   749     0   101   1.21 04:47:15    
 29.1  12.1    0.0   58.8  0.70  70.0    8.1  7.77   862     0   101   1.21 04:47:25    
 49.3  10.4    0.0   40.3  1.09 109.4    9.7  6.74   633     0   101   1.21 04:47:35    
 27.9   9.8    0.0   62.2  0.63  62.9    7.2  8.61   643     0   101   1.21 04:47:45    
 49.3  11.0    0.0   39.7  1.08 108.4   10.8  6.79   736     0   101   1.21 04:47:55    
 31.0  11.8    0.0   57.2  0.71  70.7    8.0  6.02   778     0   101   1.21 04:48:05    
 45.9  14.2    0.0   39.8  1.08 107.6   10.8  4.70  1049     0   101   1.21 04:48:15    
 29.1   6.8    0.0   64.1  0.61  60.5    6.8  6.60   599     0   101   1.21 04:48:25    
 41.9  18.7    0.2   39.2  1.42 142.5   14.5  6.65  1262     0   101   1.21 04:48:35    
 43.8  11.4    0.1   44.7  0.93  92.8    9.0  7.81  1187     0   101   1.21 04:48:45    
 40.4  12.9    0.0   46.7  0.90  89.9    9.1  7.80   846     0   101   1.21 04:48:55    
 47.7  12.0    0.0   40.3  1.05 104.6   10.0  6.15   928     0   101   1.21 04:49:05    
